"matchID","gameNumber","roundNumber","roundtype","blueTeam","redTeam","score","distance","pointA","pointB","pointC"
"2479","4","1","Attack","332","318","3","0","76","140","445"
"2480","4","1","Attack","336","337","3","0","83","196","437"
"2480","3","4","Attack","336","337","1","5137","58","0","0"
"2480","3","3","Defense","336","337","1","5136","38","0","0"
"2480","3","2","Defense","336","337","3","0","54","364","440"
"2480","3","1","Attack","336","337","3","0","70","202","288"
"2480","2","3","Village","336","337","-1","0",NULL,NULL,NULL
"2480","2","2","Sanctum","336","337","1","0",NULL,NULL,NULL
"2480","2","1","Village","336","337","-1","0",NULL,NULL,NULL
"2480","1","4","Attack","336","337","1","3300","162","0","0"
"2480","1","3","Defense","336","337","1","0","101","0","0"
"2480","1","2","Defense","336","337","2","0","145","369","0"
"2480","1","1","Attack","336","337","2","0","90","243","0"
"2481","1","3","Attack","335","331","1","9170","83","0","0"
"2481","1","4","Defense","335","331","1","0","77","0","0"
"2481","2","1","Night Market","335","331","-1","0",NULL,NULL,NULL
"2481","2","2","Garden","335","331","-1","0",NULL,NULL,NULL
"2481","3","1","Attack","335","331","1","10851","196","0","0"
"2481","3","2","Defense","335","331","1","10852","103","0","0"
"2481","4","1","Attack","335","331","2","8179","84","333","0"
"2481","4","2","Defense","335","331","2","8180","233","334","0"
"2481","5","1","Well","335","331","1","0",NULL,NULL,NULL
"2479","1","2","Defense","332","318","2","0","201","383","0"
"2479","1","1","Attack","332","318","2","0","178","273","0"
"2479","4","2","Defense","332","318","2","7966","230","337","0"
"2480","4","2","Defense","336","337","3","0","173","348","480"
"2480","4","3","Defense","336","337","1","2221","96","0","0"
"2480","4","4","Attack","336","337","0","6081","0","0","0"
"2481","1","2","Defense","335","331","2","0","68","142","0"
"2481","1","1","Attack","335","331","2","0","138","237","0"
"2481","5","2","Lighthouse","335","331","1","0",NULL,NULL,NULL
"2482","1","3","Defense","332","334","0","3300","0","0","0"
"2482","2","1","Control Center","332","334","1","0",NULL,NULL,NULL
"2482","2","2","Garden","332","334","1","0",NULL,NULL,NULL
"2482","3","1","Attack","332","334","2","3685","67","339","0"
"2482","3","2","Defense","332","334","2","3686","57","328","0"
"2482","4","1","Attack","332","334","2","6858","165","305","0"
"2482","4","2","Defense","332","334","2","5266","246","372","0"
"2483","1","3","Attack","336","338","1","0","124","0","0"
"2483","1","4","Defense","336","338","0","0","0","0","0"
"2483","2","1","Garden","336","338","-1","0",NULL,NULL,NULL
"2483","2","2","Night Market","336","338","-1","0",NULL,NULL,NULL
"2483","3","1","Attack","336","338","3","0","74","197","427"
"2483","3","2","Defense","336","338","1","6091","181","0","0"
"2483","4","1","Attack","336","338","3","0","191","289","410"
"2483","4","2","Defense","336","338","1","6112","158","0","0"
"2484","4","2","Defense","335","330","2","8694","99","230","0"
"2484","4","1","Attack","335","330","3","0","211","298","487"
"2484","3","2","Defense","335","330","0","5000","0","0","0"
"2484","3","1","Attack","335","330","2","4894","65","183","0"
"2484","2","2","Village","335","330","1","0",NULL,NULL,NULL
"2484","2","1","Sanctum","335","330","1","0",NULL,NULL,NULL
"2484","1","2","Defense","335","330","1","7160","55","0","0"
"2484","1","1","Attack","335","330","1","7150","67","0","0"
"2482","1","2","Defense","332","334","2","0","170","228","0"
"2482","1","1","Attack","332","334","2","0","264","531","0"
"2483","1","2","Defense","336","338","2","0","45","204","0"
"2484","5","1","Well","335","330","-1","0",NULL,NULL,NULL
"2484","5","2","Ruins","335","330","-1","0",NULL,NULL,NULL
"2483","1","1","Attack","336","338","2","0","73","228","0"
"2485","4","2","Defense","318","330","0","8600","0","0","0"
"2485","4","1","Attack","318","330","3","0","178","255","506"
"2485","3","2","Defense","318","330","0","5590","0","0","0"
"2485","3","1","Attack","318","330","3","0","52","217","325"
"2485","1","1","Attack","318","330","2","0","190","267","0"
"2485","1","2","Defense","318","330","1","6600","169","0","0"
"2485","2","1","Night Market","318","330","-1","0",NULL,NULL,NULL
"2485","2","2","Garden","318","330","-1","0",NULL,NULL,NULL
"2486","1","3","Attack","336","329","2","0","168","206","0"
"2486","1","4","Defense","336","329","2","0","45","243","0"
"2486","1","5","Attack","336","329","2","0","78","145","0"
"2486","1","6","Defense","336","329","0","0","0","0","0"
"2486","2","1","Sanctum","336","329","-1","0",NULL,NULL,NULL
"2486","2","2","Shrine","336","329","1","0",NULL,NULL,NULL
"2486","2","3","Village","336","329","1","0",NULL,NULL,NULL
"2486","3","1","Attack","336","329","1","7759","291","0","0"
"2486","3","2","Defense","336","329","1","7760","61","0","0"
"2486","4","1","Attack","336","329","2","8642","65","185","0"
"2486","4","2","Defense","336","329","2","7453","119","300","0"
"2486","5","1","Well","336","329","-1","0",NULL,NULL,NULL
"2486","1","2","Defense","336","329","2","0","72","306","0"
"2486","1","1","Attack","336","329","2","0","81","316","0"
"2487","3","2","Defense","337","328","1","6715","244","0","0"
"2487","3","1","Attack","337","328","3","0","69","297","389"
"2487","2","2","Control Center","337","328","-1","0",NULL,NULL,NULL
"2487","2","1","Garden","337","328","-1","0",NULL,NULL,NULL
"2487","1","2","Defense","337","328","0","6670","0","0","0"
"2487","1","1","Attack","337","328","2","0","56","291","0"
"2487","4","1","Attack","337","328","3","0","80","220","309"
"2487","4","2","Defense","337","328","0","5884","0","0","0"
"2486","5","2","Ruins","336","329","-1","0",NULL,NULL,NULL
"2489","1","2","Defense","335","333","1","0","99","0","0"
"2489","2","1","Shrine","335","333","-1","0",NULL,NULL,NULL
"2489","2","2","Village","335","333","-1","0",NULL,NULL,NULL
"2489","3","1","Attack","335","333","0","8780","0","0","0"
"2489","3","2","Defense","335","333","0","8790","0","0","0"
"2489","4","1","Attack","335","333","2","6971","88","218","0"
"2488","3","2","Defense","328","336","1","11508","68","0","0"
"2488","3","1","Attack","328","336","1","11507","150","0","0"
"2488","2","2","Shrine","328","336","1","0",NULL,NULL,NULL
"2488","2","1","Village","328","336","1","0",NULL,NULL,NULL
"2488","1","2","Defense","328","336","0","9160","0","0","0"
"2488","1","1","Attack","328","336","0","9150","0","0","0"
"2489","1","1","Attack","335","333","2","0","125","374","0"
"2488","4","1","Attack","328","336","2","6927","76","216","0"
"2488","4","2","Defense","328","336","2","6928","80","184","0"
"2489","4","2","Defense","335","333","2","5922","65","390","0"
"2490","3","1","Attack","331","334","0","3530","0","0","0"
"2490","2","3","Control Center","331","334","1","0",NULL,NULL,NULL
"2490","2","2","Night Market","331","334","-1","0",NULL,NULL,NULL
"2490","2","1","Garden","331","334","1","0",NULL,NULL,NULL
"2490","1","4","Attack","331","334","1","3300","105","0","0"
"2490","1","3","Defense","331","334","1","0","173","0","0"
"2490","1","2","Defense","331","334","2","0","157","239","0"
"2490","1","1","Attack","331","334","2","0","120","195","0"
"2490","3","2","Defense","331","334","0","3540","0","0","0"
"2490","4","1","Attack","331","334","3","0","109","252","410"
"2490","4","2","Defense","331","334","0","7724","0","0","0"
"2490","5","1","Lighthouse","331","334","1","0",NULL,NULL,NULL
"2490","5","2","Ruins","331","334","1","0",NULL,NULL,NULL
"2491","4","1","Attack","334","335","2","7006","96","191","0"
"2491","3","2","Defense","334","335","1","10680","173","0","0"
"2491","3","1","Attack","334","335","3","0","74","224","394"
"2491","2","2","Shrine","334","335","1","0",NULL,NULL,NULL
"2491","2","1","Sanctum","334","335","1","0",NULL,NULL,NULL
"2491","1","4","Attack","334","335","1","0","79","0","0"
"2491","1","3","Defense","334","335","1","0","92","0","0"
"2491","1","2","Defense","334","335","2","0","135","478","0"
"2491","1","1","Attack","334","335","2","0","253","459","0"
"2492","4","1","Attack","332","338","2","6430","107","290","0"
"2492","3","2","Defense","332","338","0","6020","0","0","0"
"2492","3","1","Attack","332","338","0","6010","0","0","0"
"2492","2","2","Shrine","332","338","-1","0",NULL,NULL,NULL
"2492","2","1","Sanctum","332","338","-1","0",NULL,NULL,NULL
"2492","1","2","Defense","332","338","0","7500","0","0","0"
"2492","1","1","Attack","332","338","1","3340","207","0","0"
"2491","4","2","Defense","334","335","1","8835","220","0","0"
"2492","4","2","Defense","332","338","1","8711","243","0","0"
"2493","3","3","Defense","333","318","0","3300","0","0","0"
"2493","3","2","Defense","333","318","3","0","84","202","268"
"2493","3","1","Attack","333","318","3","0","224","441","535"
"2493","2","3","Night Market","333","318","-1","0",NULL,NULL,NULL
"2493","2","2","Garden","333","318","1","0",NULL,NULL,NULL
"2493","2","1","Control Center","333","318","-1","0",NULL,NULL,NULL
"2493","1","3","Defense","333","318","0","3300","0","0","0"
"2493","1","2","Defense","333","318","2","0","152","340","0"
"2493","1","1","Attack","333","318","2","0","232","515","0"
"2493","4","1","Attack","333","318","2","6593","162","269","0"
"2493","4","2","Defense","333","318","1","6168","246","0","0"
"2493","5","1","Lighthouse","333","318","-1","0",NULL,NULL,NULL
"2493","5","2","Well","333","318","1","0",NULL,NULL,NULL
"2493","5","3","Ruins","333","318","1","0",NULL,NULL,NULL
"2494","1","4","Defense","329","332","1","3300","195","0","0"
"2494","2","1","Garden","329","332","1","0",NULL,NULL,NULL
"2494","2","2","Night Market","329","332","1","0",NULL,NULL,NULL
"2494","3","1","Attack","329","332","2","7009","87","214","0"
"2494","3","2","Defense","329","332","2","7010","125","251","0"
"2494","4","1","Attack","329","332","2","8783","139","353","0"
"2494","4","2","Defense","329","332","2","8784","84","163","0"
"2495","2","1","Shrine","338","331","-1","0",NULL,NULL,NULL
"2495","2","2","Sanctum","338","331","-1","0",NULL,NULL,NULL
"2495","3","1","Attack","338","331","1","9879","234","0","0"
"2495","3","2","Defense","338","331","1","9880","292","0","0"
"2495","4","1","Attack","338","331","3","0","124","253","403"
"2495","4","2","Defense","338","331","2","8647","179","268","0"
"2495","1","2","Defense","338","331","1","7900","141","0","0"
"2495","1","1","Attack","338","331","2","0","130","178","0"
"2496","4","1","Attack","330","337","2","7033","212","331","0"
"2496","3","2","Defense","330","337","1","10978","59","0","0"
"2496","3","1","Attack","330","337","1","10977","191","0","0"
"2496","2","2","Control Center","330","337","1","0",NULL,NULL,NULL
"2496","2","1","Night Market","330","337","1","0",NULL,NULL,NULL
"2496","1","2","Defense","330","337","1","3300","86","0","0"
"2496","1","1","Attack","330","337","1","0","81","0","0"
"2496","4","2","Defense","330","337","2","7034","178","245","0"
"2494","1","3","Attack","329","332","1","0","43","0","0"
"2494","1","2","Defense","329","332","2","0","54","130","0"
"2494","1","1","Attack","329","332","2","0","81","453","0"
"2497","3","2","Defense","334","337","1","11823","117","0","0"
"2497","3","1","Attack","334","337","1","11822","211","0","0"
"2497","2","2","Village","334","337","-1","0",NULL,NULL,NULL
"2497","2","1","Shrine","334","337","-1","0",NULL,NULL,NULL
"2497","1","2","Defense","334","337","1","5130","96","0","0"
"2497","1","1","Attack","334","337","1","5120","59","0","0"
"2498","2","1","Shrine","335","338","1","0",NULL,NULL,NULL
"2498","2","2","Village","335","338","1","0",NULL,NULL,NULL
"2498","3","1","Attack","335","338","3","0","57","414","497"
"2498","3","2","Defense","335","338","2","6970","70","226","0"
"2498","4","1","Attack","335","338","1","8729","258","0","0"
"2498","4","2","Defense","335","338","1","8730","133","0","0"
"2498","5","1","Well","335","338","-1","0",NULL,NULL,NULL
"2498","5","2","Ruins","335","338","-1","0",NULL,NULL,NULL
"2499","2","1","Control Center","328","331","1","0",NULL,NULL,NULL
"2499","2","2","Night Market","328","331","1","0",NULL,NULL,NULL
"2499","3","1","Attack","328","331","1","10835","101","0","0"
"2499","3","2","Defense","328","331","1","10836","41","0","0"
"2499","4","1","Attack","328","331","0","8484","0","0","0"
"2499","4","2","Defense","328","331","0","8485","0","0","0"
"2497","4","1","Attack","334","337","0","7898","0","0","0"
"2497","4","2","Defense","334","337","0","7899","0","0","0"
"2498","1","2","Defense","335","338","0","0","0","0","0"
"2498","1","1","Attack","335","338","1","8770","115","0","0"
"2499","1","2","Defense","328","331","0","7860","0","0","0"
"2499","1","1","Attack","328","331","0","7850","0","0","0"
"2500","2","1","Shrine","331","329","1","0",NULL,NULL,NULL
"2500","2","2","Sanctum","331","329","1","0",NULL,NULL,NULL
"2500","3","1","Attack","331","329","3","0","141","308","364"
"2500","3","2","Defense","331","329","3","0","216","390","484"
"2500","3","3","Attack","331","329","0","3300","0","0","0"
"2500","4","1","Attack","331","329","3","0","265","401","524"
"2501","4","1","Attack","336","330","2","8630","63","161","0"
"2501","3","2","Defense","336","330","2","4336","173","410","0"
"2501","3","1","Attack","336","330","3","0","66","220","511"
"2501","2","2","Night Market","336","330","1","0",NULL,NULL,NULL
"2501","2","1","Control Center","336","330","1","0",NULL,NULL,NULL
"2501","1","4","Defense","336","330","1","0","60","0","0"
"2501","1","3","Attack","336","330","2","0","85","155","0"
"2501","1","2","Defense","336","330","2","0","103","353","0"
"2501","1","1","Attack","336","330","2","0","90","463","0"
"2502","4","1","Attack","338","318","2","6599","158","335","0"
"2502","3","2","Defense","338","318","1","11421","71","0","0"
"2502","3","1","Attack","338","318","1","11420","54","0","0"
"2502","2","2","Shrine","338","318","1","0",NULL,NULL,NULL
"2502","2","1","Sanctum","338","318","1","0",NULL,NULL,NULL
"2502","1","4","Attack","338","318","1","3300","249","0","0"
"2502","1","3","Defense","338","318","1","0","50","0","0"
"2502","1","2","Defense","338","318","2","0","121","391","0"
"2502","1","1","Attack","338","318","2","0","173","224","0"
"2500","1","2","Defense","331","329","1","6600","50","0","0"
"2500","1","1","Attack","331","329","1","8340","54","0","0"
"2501","4","2","Defense","336","330","2","8631","101","382","0"
"2501","5","1","Ruins","336","330","-1","0",NULL,NULL,NULL
"2501","5","2","Well","336","330","-1","0",NULL,NULL,NULL
"2502","4","2","Defense","338","318","2","5977","239","374","0"
"2502","5","1","Well","338","318","1","0",NULL,NULL,NULL
"2502","5","2","Lighthouse","338","318","-1","0",NULL,NULL,NULL
"2502","5","3","Ruins","338","318","1","0",NULL,NULL,NULL
"2503","1","3","Defense","329","335","1","4600","187","0","0"
"2503","1","4","Attack","329","335","1","4610","138","0","0"
"2503","2","1","Shrine","329","335","1","0",NULL,NULL,NULL
"2503","2","2","Village","329","335","-1","0",NULL,NULL,NULL
"2503","2","3","Sanctum","329","335","-1","0",NULL,NULL,NULL
"2503","3","1","Attack","329","335","0","6030","0","0","0"
"2503","3","2","Defense","329","335","0","6040","0","0","0"
"2503","4","1","Attack","329","335","3","0","115","340","488"
"2503","4","2","Defense","329","335","1","8815","156","0","0"
"2504","1","4","Attack","337","333","0","3300","0","0","0"
"2504","1","3","Defense","337","333","0","0","0","0","0"
"2504","1","2","Defense","337","333","2","0","148","395","0"
"2504","1","1","Attack","337","333","2","0","167","228","0"
"2503","1","2","Defense","329","335","2","0","219","293","0"
"2503","1","1","Attack","329","335","2","0","73","208","0"
"2504","2","1","Village","337","333","1","0",NULL,NULL,NULL
"2504","2","2","Shrine","337","333","1","0",NULL,NULL,NULL
"2504","3","1","Attack","337","333","3","0","60","152","303"
"2504","3","2","Defense","337","333","0","9100","0","0","0"
"2504","4","1","Attack","337","333","2","7527","71","396","0"
"2504","4","2","Defense","337","333","2","7528","94","223","0"
"2504","5","1","Ruins","337","333","1","0",NULL,NULL,NULL
"2504","5","2","Well","337","333","-1","0",NULL,NULL,NULL
"2504","5","3","Lighthouse","337","333","-1","0",NULL,NULL,NULL
"2505","1","1","Attack","332","328","2","0","101","382","0"
"2505","1","2","Defense","332","328","0","0","0","0","0"
"2505","2","1","Garden","332","328","-1","0",NULL,NULL,NULL
"2505","2","2","Night Market","332","328","-1","0",NULL,NULL,NULL
"2505","3","1","Attack","332","328","3","0","92","240","367"
"2505","3","2","Defense","332","328","0","0","0","0","0"
"2505","4","1","Attack","332","328","3","0","81","155","379"
"2505","4","2","Defense","332","328","1","5265","257","0","0"
"2506","1","2","Defense","330","332","0","3300","0","0","0"
"2506","2","1","Night Market","330","332","1","0",NULL,NULL,NULL
"2506","2","2","Control Center","330","332","-1","0",NULL,NULL,NULL
"2506","2","3","Garden","330","332","1","0",NULL,NULL,NULL
"2506","3","1","Attack","330","332","3","0","154","273","411"
"2506","3","2","Defense","330","332","3","0","95","295","470"
"2506","3","3","Defense","330","332","0","0","0","0","0"
"2506","3","4","Attack","330","332","0","3300","0","0","0"
"2506","4","1","Attack","330","332","2","7347","69","310","0"
"2506","4","2","Defense","330","332","2","7348","164","252","0"
"2500","4","2","Defense","331","329","2","8813","215","384","0"
"2507","1","1","Attack","333","336","2","0","93","238","0"
"2507","1","2","Defense","333","336","2","0","110","190","0"
"2507","1","3","Attack","333","336","1","0","253","0","0"
"2507","1","4","Defense","333","336","1","3300","64","0","0"
"2507","2","1","Village","333","336","1","0",NULL,NULL,NULL
"2507","2","2","Sanctum","333","336","1","0",NULL,NULL,NULL
"2507","3","1","Attack","333","336","0","7980","0","0","0"
"2507","3","2","Defense","333","336","0","7990","0","0","0"
"2507","4","1","Attack","333","336","2","5910","106","290","0"
"2507","4","2","Defense","333","336","2","5920","94","214","0"
"2508","4","3","Attack","318","334","1","4395","100","0","0"
"2508","4","2","Defense","318","334","3","0","82","215","404"
"2508","4","1","Attack","318","334","3","0","151","303","468"
"2508","3","4","Defense","318","334","0","3300","0","0","0"
"2508","3","3","Attack","318","334","0","0","0","0","0"
"2508","3","2","Defense","318","334","3","0","72","236","374"
"2508","3","1","Attack","318","334","3","0","67","234","395"
"2508","2","2","Garden","318","334","-1","0",NULL,NULL,NULL
"2508","2","1","Night Market","318","334","-1","0",NULL,NULL,NULL
"2508","1","2","Defense","318","334","1","0","62","0","0"
"2508","1","1","Attack","318","334","2","0","67","271","0"
"2508","4","4","Defense","318","334","1","4396","71","0","0"
"2508","5","1","Lighthouse","318","334","1","0",NULL,NULL,NULL
"2508","5","2","Well","318","334","-1","0",NULL,NULL,NULL
"2508","5","3","Ruins","318","334","-1","0",NULL,NULL,NULL
"2506","1","1","Attack","330","332","0","0","0","0","0"
"2509","2","2","Village","337","332","-1","0",NULL,NULL,NULL
"2509","3","1","Attack","337","332","2","0","81","507","0"
"2509","3","2","Defense","337","332","0","8000","0","0","0"
"2509","4","1","Attack","337","332","3","0","44","192","328"
"2509","4","2","Defense","337","332","3","0","29","111","251"
"2509","4","3","Attack","337","332","0","0","0","0","0"
"2509","4","4","Defense","337","332","0","3300","0","0","0"
"2509","5","1","Attack","337","332","3","0","142","261","397"
"2509","5","2","Defense","337","332","2","5612","266","430","0"
"2509","2","1","Shrine","337","332","-1","0",NULL,NULL,NULL
"2509","1","2","Defense","337","332","0","7393","0","0","0"
"2509","1","1","Attack","337","332","0","7392","0","0","0"
"2510","5","1","Attack","337","336","2","5053","55","436","0"
"2510","4","2","Defense","337","336","1","9987","132","0","0"
"2510","4","1","Attack","337","336","1","9986","172","0","0"
"2510","3","2","Defense","337","336","0","5620","0","0","0"
"2510","3","1","Attack","337","336","0","5610","0","0","0"
"2510","2","3","Garden","337","336","-1","0",NULL,NULL,NULL
"2510","2","2","Control Center","337","336","-1","0",NULL,NULL,NULL
"2510","2","1","Night Market","337","336","1","0",NULL,NULL,NULL
"2510","1","2","Defense","337","336","1","8836","66","0","0"
"2510","1","1","Attack","337","336","2","6617","99","293","0"
"2510","5","2","Defense","337","336","2","5354","129","299","0"
"2377","3","1","Lighthouse","328","330","1","0",NULL,NULL,NULL
"2377","3","2","Ruins","328","330","1","0",NULL,NULL,NULL
"2377","4","1","Attack","328","330","2","6851","296","443","0"
"2377","4","2","Defense","328","330","1","8523","72","0","0"
"2377","2","2","Defense","328","330","1","9025","51","0","0"
"2377","2","1","Attack","328","330","1","9024","163","0","0"
"2377","1","2","Defense","328","330","1","3300","86","0","0"
"2377","1","1","Attack","328","330","1","0","164","0","0"
"2389","2","1","Attack","333","329","3","0","68","175","285"
"2389","2","2","Defense","333","329","2","6798","278","407","0"
"2389","3","1","Village","333","329","-1","0",NULL,NULL,NULL
"2389","3","2","Sanctum","333","329","-1","0",NULL,NULL,NULL
"2389","4","1","Attack","333","329","3","0","121","425","578"
"2389","4","2","Defense","333","329","0","5873","0","0","0"
"2389","1","2","Defense","333","329","0","0","0","0","0"
"2389","1","1","Attack","333","329","2","0","102","163","0"
"2390","1","2","Defense","338","334","2","0","78","146","0"
"2390","1","3","Attack","338","334","1","0","54","0","0"
"2390","1","4","Defense","338","334","1","3300","68","0","0"
"2390","2","1","Attack","338","334","3","0","40","109","469"
"2390","2","2","Defense","338","334","3","0","90","395","557"
"2390","2","3","Defense","338","334","0","3430","0","0","0"
"2390","2","4","Attack","338","334","0","3440","0","0","0"
"2390","3","1","Lighthouse","338","334","-1","0",NULL,NULL,NULL
"2390","3","2","Well","338","334","-1","0",NULL,NULL,NULL
"2390","4","1","Attack","338","334","3","0","181","268","535"
"2390","4","2","Defense","338","334","1","8284","183","0","0"
"2391","1","1","Attack","335","336","2","0","86","500","0"
"2390","1","1","Attack","338","334","2","0","52","405","0"
"2391","1","2","Defense","335","336","2","0","124","176","0"
"2391","1","3","Defense","335","336","0","3300","0","0","0"
"2391","2","1","Attack","335","336","1","11321","107","0","0"
"2391","2","2","Defense","335","336","1","11322","209","0","0"
"2391","3","1","Well","335","336","1","0",NULL,NULL,NULL
"2391","3","2","Lighthouse","335","336","1","0",NULL,NULL,NULL
"2391","4","1","Attack","335","336","2","7300","78","341","0"
"2391","4","2","Defense","335","336","2","7301","242","349","0"
"2392","1","1","Attack","337","318","1","6300","162","0","0"
"2392","1","2","Defense","337","318","1","6310","75","0","0"
"2392","2","1","Attack","337","318","3","0","136","250","515"
"2392","2","2","Defense","337","318","3","0","180","285","431"
"2392","2","3","Attack","337","318","1","5936","279","0","0"
"2392","2","4","Defense","337","318","0","0","0","0","0"
"2392","3","1","Well","337","318","1","0",NULL,NULL,NULL
"2392","3","2","Ruins","337","318","1","0",NULL,NULL,NULL
"2392","4","1","Attack","337","318","3","0","89","194","408"
"2392","4","2","Defense","337","318","2","6481","94","265","0"
"2392","5","1","Gardens","337","318","1","0",NULL,NULL,NULL
"2392","5","2","City Center","337","318","1","0",NULL,NULL,NULL
"2570","1","1","Attack","334","330","2","0","203","397","0"
"2570","1","2","Defense","334","330","2","0","186","366","0"
"2570","1","3","Attack","334","330","1","0","83","0","0"
"2570","1","4","Defense","334","330","0","0","0","0","0"
"2570","2","1","Attack","334","330","2","9103","114","218","0"
"2570","2","2","Defense","334","330","2","5740","223","432","0"
"2570","3","1","Sanctum","334","330","-1","0",NULL,NULL,NULL
"2570","3","2","Village","334","330","-1","0",NULL,NULL,NULL
"2570","4","1","Attack","334","330","3","0","175","293","463"
"2570","4","2","Defense","334","330","3","0","77","316","512"
"2570","4","3","Defense","334","330","0","3622","0","0","0"
"2570","4","4","Attack","334","330","0","3449","0","0","0"
"2393","1","1","Attack","332","331","2","0","184","369","0"
"2393","1","2","Defense","332","331","1","6600","246","0","0"
"2393","2","1","Attack","332","331","1","10927","216","0","0"
"2393","2","2","Defense","332","331","1","10928","59","0","0"
"2393","3","1","Shrine","332","331","1","0",NULL,NULL,NULL
"2393","3","2","Sanctum","332","331","1","0",NULL,NULL,NULL
"2393","4","1","Attack","332","331","1","8883","137","0","0"
"2393","4","2","Defense","332","331","0","6286","0","0","0"
"2393","5","1","University","332","331","1","0",NULL,NULL,NULL
"2393","5","2","Gardens","332","331","1","0",NULL,NULL,NULL
"2571","1","1","Attack","333","328","2","0","138","303","0"
"2571","1","2","Defense","333","328","0","0","0","0","0"
"2571","2","1","Attack","333","328","3","0","64","359","438"
"2571","2","2","Defense","333","328","0","8880","0","0","0"
"2571","3","1","Lighthouse","333","328","-1","0",NULL,NULL,NULL
"2571","3","2","Ruins","333","328","-1","0",NULL,NULL,NULL
"2571","4","1","Attack","333","328","3","0","74","152","469"
"2571","4","2","Defense","333","328","1","7564","150","0","0"
"2572","4","1","Attack","329","338","3","0","69","135","259"
"2572","3","3","Ruins","329","338","-1","0",NULL,NULL,NULL
"2572","3","2","Lighthouse","329","338","1","0",NULL,NULL,NULL
"2572","3","1","Well","329","338","-1","0",NULL,NULL,NULL
"2572","2","3","Attack","329","338","0","3300","0","0","0"
"2572","2","2","Defense","329","338","3","0","184","417","550"
"2572","2","1","Attack","329","338","3","0","73","189","340"
"2572","1","2","Defense","329","338","1","0","252","0","0"
"2572","1","1","Attack","329","338","1","3840","256","0","0"
"2575","4","1","Attack","336","332","3","0","60","125","246"
"2575","3","3","Village","336","332","-1","0",NULL,NULL,NULL
"2575","3","2","Sanctum","336","332","1","0",NULL,NULL,NULL
"2575","3","1","Shrine","336","332","-1","0",NULL,NULL,NULL
"2575","2","2","Defense","336","332","0","0","0","0","0"
"2575","2","1","Attack","336","332","1","12260","107","0","0"
"2575","1","3","Attack","336","332","0","3300","0","0","0"
"2575","1","2","Defense","336","332","2","0","200","492","0"
"2573","3","3","Lighthouse","335","337","1","0",NULL,NULL,NULL
"2573","3","2","Ruins","335","337","-1","0",NULL,NULL,NULL
"2573","3","1","Well","335","337","1","0",NULL,NULL,NULL
"2573","2","2","Defense","335","337","1","8893","100","0","0"
"2573","2","1","Attack","335","337","1","8892","211","0","0"
"2573","1","2","Defense","335","337","0","8580","0","0","0"
"2573","1","1","Attack","335","337","0","8570","0","0","0"
"2573","4","1","Attack","335","337","3","0","174","334","445"
"2573","4","2","Defense","335","337","2","4132","240","357","0"
"2575","4","2","Defense","336","332","2","6783","80","159","0"
"2574","2","1","Attack","331","318","2","7138","174","302","0"
"2574","2","2","Defense","331","318","2","7139","41","136","0"
"2574","3","1","Shrine","331","318","1","0",NULL,NULL,NULL
"2574","3","2","Village","331","318","1","0",NULL,NULL,NULL
"2574","4","1","Attack","331","318","1","5743","90","0","0"
"2574","1","2","Defense","331","318","1","3300","95","0","0"
"2574","1","1","Attack","331","318","1","0","225","0","0"
"2574","4","2","Defense","331","318","1","5744","283","0","0"
"2572","4","2","Defense","329","338","3","0","239","316","439"
"2572","4","3","Defense","329","338","1","3729","56","0","0"
"2572","4","4","Attack","329","338","1","3730","93","0","0"
"2575","1","1","Attack","336","332","2","0","91","183","0"
"2576","4","2","Defense","328","334","2","7129","90","237","0"
"2576","4","1","Attack","328","334","2","7128","303","374","0"
"2576","3","3","Shrine","328","334","1","0",NULL,NULL,NULL
"2576","3","2","Sanctum","328","334","1","0",NULL,NULL,NULL
"2576","3","1","Village","328","334","-1","0",NULL,NULL,NULL
"2576","2","2","Defense","328","334","1","12635","80","0","0"
"2576","1","1","Attack","328","334","1","6920","214","0","0"
"2576","1","2","Defense","328","334","1","6930","58","0","0"
"2576","2","1","Attack","328","334","1","12634","214","0","0"
"2577","3","2","Lighthouse","338","333","1","0",NULL,NULL,NULL
"2577","3","1","Well","338","333","1","0",NULL,NULL,NULL
"2577","2","4","Defense","338","333","0","3300","0","0","0"
"2577","2","3","Attack","338","333","0","0","0","0","0"
"2577","2","2","Defense","338","333","3","0","92","337","431"
"2577","2","1","Attack","338","333","3","0","70","380","487"
"2577","1","2","Defense","338","333","1","8440","102","0","0"
"2577","1","1","Attack","338","333","1","8430","79","0","0"
"2578","2","1","Attack","330","329","1","9172","223","0","0"
"2578","2","2","Defense","330","329","1","8492","174","0","0"
"2578","3","1","Village","330","329","-1","0",NULL,NULL,NULL
"2578","3","2","Sanctum","330","329","1","0",NULL,NULL,NULL
"2578","3","3","Shrine","330","329","1","0",NULL,NULL,NULL
"2578","4","1","Attack","330","329","3","0","68","167","330"
"2578","4","2","Defense","330","329","1","3482","185","0","0"
"2578","5","1","Gardens","330","329","1","0",NULL,NULL,NULL
"2578","5","2","University","330","329","1","0",NULL,NULL,NULL
"2577","4","1","Attack","338","333","1","8893","76","0","0"
"2577","4","2","Defense","338","333","1","8894","108","0","0"
"2578","1","3","Defense","330","329","0","3300","0","0","0"
"2578","1","2","Defense","330","329","2","0","76","174","0"
"2578","1","1","Attack","330","329","2","0","159","537","0"
