"matchID","gameNumber","gameWasPlayed","map","team1Score","team2Score","team1Distance","team2Distance","team1FastestFinish","team2FastestFinish","team1FastestPointACap","team2FastestPointACap","otKey"
"2501","4","1","Watchpoint: Gibraltar","2","2","8630","8631","00:00:00","00:00:00","00:01:03","00:01:41",NULL
"2501","5","1","Ilios","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2502","1","1","Hanamura","3","3","3300","0","00:03:44","00:06:31","00:02:53","00:00:50",NULL
"2502","2","1","Nepal","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2502","3","1","Hollywood","1","1","11420","11421","00:00:00","00:00:00","00:00:54","00:01:11",NULL
"2502","4","1","Route 66","2","2","6599","5977","00:00:00","00:00:00","00:02:38","00:03:59",NULL
"2502","5","1","Ilios","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2503","1","1","Volskaya Industries","3","3","4610","4600","00:03:28","00:04:53","00:01:13","00:03:07",NULL
"2503","2","1","Nepal","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2503","3","1","Hollywood","0","0","6030","6040","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2503","4","1","Route 66","3","1","0","8815","00:08:08","00:00:00","00:01:55","00:02:36",NULL
"2504","1","1","Hanamura","2","2","3300","0","00:03:48","00:06:35","00:02:47","00:02:28",NULL
"2504","2","1","Nepal","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2504","3","1","King's Row","3","0","0","9100","00:05:03","00:00:00","00:01:00","00:00:00",NULL
"2504","4","1","Watchpoint: Gibraltar","2","2","7527","7528","00:00:00","00:00:00","00:01:11","00:01:34",NULL
"2504","5","1","Ilios","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2505","1","1","Hanamura","2","0","0","0","00:06:22","00:00:00","00:01:41","00:00:00",NULL
"2505","2","1","Lijiang Tower","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2505","3","1","Hollywood","3","0","0","0","00:06:07","00:00:00","00:01:32","00:00:00",NULL
"2505","4","1","Watchpoint: Gibraltar","3","1","0","5265","00:06:19","00:00:00","00:01:21","00:04:17",NULL
"2506","1","1","Volskaya Industries","0","0","0","3300","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2506","2","1","Lijiang Tower","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2506","3","1","Hollywood","3","3","3300","0","00:06:51","00:07:50","00:02:34","00:01:35",NULL
"2506","4","1","Route 66","2","2","7347","7348","00:00:00","00:00:00","00:01:09","00:02:44",NULL
"2507","1","1","Volskaya Industries","3","3","0","3300","00:03:58","00:03:10","00:01:33","00:01:04",NULL
"2507","2","1","Nepal","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2507","3","1","Hollywood","0","0","7980","7990","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2507","4","1","Route 66","2","2","5910","5920","00:00:00","00:00:00","00:01:46","00:01:34",NULL
"2508","1","1","Volskaya Industries","2","1","0","0","00:04:31","00:00:00","00:01:07","00:01:02",NULL
"2508","2","1","Lijiang Tower","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2508","3","1","Hollywood","3","3","0","3300","00:06:35","00:06:14","00:01:07","00:01:12",NULL
"2508","4","1","Route 66","4","4","4395","4396","00:07:48","00:06:44","00:01:40","00:01:11",NULL
"2508","5","1","Ilios","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2509","1","1","Watchpoint: Gibraltar","0","0","7393","7392","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2509","2","1","Nepal","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2509","3","1","Hanamura","0","2","8000","0","00:00:00","00:08:27","00:00:00","00:01:21",NULL
"2509","4","1","King's Row","3","3","3300","0","00:04:11","00:05:28","00:00:29","00:00:44",NULL
"2509","5","1","Route 66","2","3","5612","0","00:00:00","00:06:37","00:04:26","00:02:22",NULL
"2510","1","1","Route 66","1","2","8836","6617","00:00:00","00:00:00","00:01:06","00:01:39",NULL
"2510","2","1","Lijiang Tower","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2510","3","1","Volskaya Industries","0","0","5620","5610","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2510","4","1","Hollywood","1","1","9987","9986","00:00:00","00:00:00","00:02:12","00:02:52",NULL
"2510","5","1","Watchpoint: Gibraltar","2","2","5354","5053","00:00:00","00:00:00","00:02:09","00:00:55",NULL
"2570","1","1","Volskaya Industries","3","2","0","0","00:06:37","00:06:06","00:01:23","00:03:06",NULL
"2570","2","1","Blizzard World","2","2","9103","5740","00:00:00","00:00:00","00:01:54","00:03:43",NULL
"2570","3","1","Nepal","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2570","4","1","Route 66","3","3","3449","3622","00:07:43","00:08:32","00:02:55","00:01:17",NULL
"2571","1","1","Temple of Anubis","2","0","0","0","00:05:03","00:00:00","00:02:18","00:00:00",NULL
"2571","2","1","Blizzard World","3","0","0","8880","00:07:18","00:00:00","00:01:04","00:00:00",NULL
"2571","3","1","Ilios","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2571","4","1","Junkertown","3","1","0","7564","00:07:49","00:00:00","00:01:14","00:02:30",NULL
"2572","1","1","Temple of Anubis","1","1","3840","0","00:00:00","00:00:00","00:04:16","00:04:12",NULL
"2572","2","1","Blizzard World","3","3","3300","0","00:05:40","00:09:10","00:01:13","00:03:04",NULL
"2572","3","1","Ilios","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2572","4","1","Junkertown","4","4","3730","3729","00:04:19","00:07:19","00:01:09","00:00:56",NULL
"2573","1","1","Volskaya Industries","0","0","8570","8580","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2573","2","1","Numbani","1","1","8892","8893","00:00:00","00:00:00","00:03:31","00:01:40",NULL
"2573","3","1","Ilios","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2573","4","1","Route 66","3","2","0","4132","00:07:25","00:00:00","00:02:54","00:04:00",NULL
"2574","1","1","Temple of Anubis","1","1","0","3300","00:00:00","00:00:00","00:03:45","00:01:35",NULL
"2574","2","1","Numbani","2","2","7138","7139","00:00:00","00:00:00","00:02:54","00:00:41",NULL
"2574","3","1","Nepal","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2574","4","1","Junkertown","1","1","5743","5744","00:00:00","00:00:00","00:01:30","00:04:43",NULL
"2575","1","1","Temple of Anubis","2","2","3300","0","00:03:03","00:08:12","00:01:31","00:03:20",NULL
"2575","2","1","Blizzard World","1","0","12260","0","00:00:00","00:00:00","00:01:47","00:00:00",NULL
"2575","3","1","Nepal","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2575","4","1","Junkertown","3","2","0","6783","00:04:06","00:00:00","00:01:00","00:01:20",NULL
"2576","1","1","Temple of Anubis","1","1","6920","6930","00:00:00","00:00:00","00:03:34","00:00:58",NULL
"2576","2","1","Blizzard World","1","1","12634","12635","00:00:00","00:00:00","00:03:34","00:01:20",NULL
"2576","3","1","Nepal","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2576","4","1","Route 66","2","2","7128","7129","00:00:00","00:00:00","00:05:03","00:01:30",NULL
"2577","1","1","Volskaya Industries","1","1","8430","8440","00:00:00","00:00:00","00:01:19","00:01:42",NULL
"2577","2","1","Blizzard World","3","3","0","3300","00:08:07","00:07:11","00:01:10","00:01:32",NULL
"2577","3","1","Ilios","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2577","4","1","Route 66","1","1","8893","8894","00:00:00","00:00:00","00:01:16","00:01:48",NULL
"2578","1","1","Volskaya Industries","2","2","0","3300","00:08:57","00:02:54","00:02:39","00:01:16",NULL
"2578","2","1","Numbani","1","1","9172","8492","00:00:00","00:00:00","00:03:43","00:02:54",NULL
"2578","3","1","Nepal","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2578","4","1","Route 66","3","1","0","3482","00:05:30","00:00:00","00:01:08","00:03:05",NULL
"2578","5","1","Oasis","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2579","1","1","Volskaya Industries","2","1","0","0","00:03:18","00:00:00","00:01:54","00:04:05",NULL
"2579","2","1","Numbani","1","1","9497","9498","00:00:00","00:00:00","00:02:16","00:01:31",NULL
"2579","3","1","Ilios","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2579","4","1","Junkertown","3","2","0","9821","00:07:37","00:00:00","00:02:29","00:02:19",NULL
"2579","5","1","Oasis","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2580","1","1","Volskaya Industries","3","3","0","0","00:04:23","00:05:00","00:00:54","00:01:07",NULL
"2580","2","1","Numbani","3","3","7760","7750","00:07:24","00:08:28","00:00:52","00:02:49",NULL
"2580","3","1","Nepal","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2580","4","1","Route 66","3","1","0","8660","00:06:23","00:00:00","00:01:21","00:01:33",NULL
"2581","1","1","Volskaya Industries","3","3","0","3300","00:05:51","00:05:15","00:01:11","00:01:30",NULL
"2581","2","1","Numbani","4","4","9339","9338","00:05:24","00:05:56","00:01:03","00:00:44",NULL
"2581","3","1","Ilios","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2581","4","1","Junkertown","0","0","8284","8285","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2581","5","1","Oasis","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2582","1","1","Volskaya Industries","4","4","0","0","00:03:34","00:02:28","00:01:35","00:00:45",NULL
"2582","2","1","Numbani","3","3","0","3300","00:09:23","00:04:13","00:04:37","00:00:42",NULL
"2582","3","1","Ilios","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2582","4","1","Route 66","3","1","0","8551","00:07:04","00:00:00","00:02:41","00:04:52",NULL
"2583","1","1","Temple of Anubis","2","2","3300","0","00:06:29","00:07:25","00:01:05","00:02:08",NULL
"2583","2","1","Numbani","3","3","0","3300","00:07:55","00:04:41","00:02:42","00:01:36",NULL
"2583","3","1","Ilios","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2583","4","1","Junkertown","2","2","9642","8393","00:00:00","00:00:00","00:03:47","00:01:19",NULL
"2584","1","1","Temple of Anubis","1","1","7290","2500","00:00:00","00:00:00","00:03:25","00:01:04",NULL
"2584","2","1","Blizzard World","2","2","5373","5374","00:00:00","00:00:00","00:03:02","00:01:37",NULL
"2584","3","1","Nepal","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2584","4","1","Junkertown","2","1","3754","7997","00:00:00","00:00:00","00:01:59","00:00:54",NULL
"2584","5","1","Oasis","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2585","1","1","Temple of Anubis","1","1","7800","7810","00:00:00","00:00:00","00:01:47","00:01:30",NULL
"2585","2","1","Blizzard World","2","2","6118","6119","00:00:00","00:00:00","00:01:01","00:01:40",NULL
"2585","3","1","Ilios","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2585","4","1","Junkertown","2","0","9638","7988","00:00:00","00:00:00","00:03:14","00:00:00",NULL
"2585","5","1","Oasis","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2586","1","1","Volskaya Industries","2","2","0","3300","00:06:42","00:04:06","00:03:46","00:02:57",NULL
"2586","2","1","Blizzard World","2","1","8464","10757","00:00:00","00:00:00","00:03:15","00:02:25",NULL
"2586","3","1","Nepal","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2586","4","1","Route 66","3","1","0","6653","00:08:20","00:00:00","00:03:24","00:01:21",NULL
"2586","5","1","Oasis","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2587","1","1","Temple of Anubis","0","0","0","3300","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2587","2","1","Blizzard World","2","2","7675","7676","00:00:00","00:00:00","00:01:01","00:03:04",NULL
"2587","3","1","Nepal","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2587","4","1","Junkertown","2","2","8798","8339","00:00:00","00:00:00","00:01:14","00:02:23",NULL
"2587","5","1","Oasis","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2588","1","1","Temple of Anubis","1","0","9300","0","00:00:00","00:00:00","00:00:59","00:00:00",NULL
"2588","2","1","Numbani","2","2","7014","7015","00:00:00","00:00:00","00:01:16","00:01:48",NULL
"2588","3","1","Ilios","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2588","4","1","Junkertown","3","1","0","6208","00:05:10","00:00:00","00:01:13","00:01:09",NULL
"2588","5","1","Oasis","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2589","1","1","Temple of Anubis","0","0","0","3300","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2589","2","1","Blizzard World","1","1","12752","12753","00:00:00","00:00:00","00:01:03","00:01:26",NULL
"2589","3","1","Nepal","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2589","4","1","Junkertown","2","2","4148","4149","00:00:00","00:00:00","00:03:29","00:02:18",NULL
"2590","1","1","Volskaya Industries","1","1","0","3300","00:00:00","00:00:00","00:01:40","00:01:05",NULL
"2590","2","1","Blizzard World","1","1","11418","11419","00:00:00","00:00:00","00:03:19","00:01:09",NULL
"2590","3","1","Ilios","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2590","4","1","Route 66","2","2","6173","6174","00:00:00","00:00:00","00:03:03","00:01:41",NULL
"2591","1","1","Temple of Anubis","1","1","8100","8110","00:00:00","00:00:00","00:02:29","00:01:11",NULL
"2591","2","1","Blizzard World","3","2","0","6677","00:05:30","00:00:00","00:00:54","00:03:13",NULL
"2591","3","1","Ilios","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2591","4","1","Junkertown","3","0","0","6392","00:06:49","00:00:00","00:02:00","00:00:00",NULL
"2592","1","1","Temple of Anubis","2","2","0","3300","00:08:19","00:02:48","00:01:50","00:01:45",NULL
"2592","2","1","Numbani","2","2","6804","6805","00:00:00","00:00:00","00:02:07","00:01:40",NULL
"2592","3","1","Ilios","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2592","4","1","Junkertown","1","0","6050","7647","00:00:00","00:00:00","00:02:14","00:00:00",NULL
"2592","5","1","Oasis","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2593","1","1","Temple of Anubis","4","3","0","0","00:03:18","00:03:17","00:02:10","00:02:08",NULL
"2593","2","1","Numbani","3","1","0","8633","00:06:56","00:00:00","00:01:37","00:03:38",NULL
"2593","3","1","Ilios","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2593","4","1","Junkertown","3","3","7379","7380","00:07:40","00:07:05","00:00:58","00:03:18",NULL
"2593","5","1","Oasis","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2594","1","1","Volskaya Industries","1","1","6190","6200","00:00:00","00:00:00","00:01:39","00:01:21",NULL
"2594","2","1","Blizzard World","2","2","7262","7263","00:00:00","00:00:00","00:01:23","00:01:35",NULL
"2594","3","1","Nepal","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2594","4","1","Route 66","1","1","8857","8858","00:00:00","00:00:00","00:04:28","00:02:00",NULL
"2595","1","1","Volskaya Industries","2","1","0","0","00:05:43","00:00:00","00:01:07","00:01:02",NULL
"2595","2","1","Blizzard World","1","1","11747","11748","00:00:00","00:00:00","00:03:43","00:01:01",NULL
"2595","3","1","Nepal","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2595","4","1","Route 66","0","0","7930","7347","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2596","1","1","Volskaya Industries","2","1","0","0","00:06:01","00:00:00","00:02:11","00:01:21",NULL
"2596","2","1","Blizzard World","3","3","0","0","00:06:56","00:08:17","00:02:22","00:01:58",NULL
"2596","3","1","Nepal","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2596","4","1","Route 66","1","1","8793","8794","00:00:00","00:00:00","00:01:10","00:01:10",NULL
"2597","1","1","Volskaya Industries","2","0","0","0","00:03:25","00:00:00","00:02:02","00:00:00",NULL
"2597","2","1","Blizzard World","3","1","0","12597","00:06:00","00:00:00","00:00:59","00:03:07",NULL
"2597","3","1","Nepal","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2597","4","1","Route 66","1","1","8954","8955","00:00:00","00:00:00","00:02:40","00:01:04",NULL
"2597","5","1","Oasis","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2598","1","1","Temple of Anubis","1","1","0","3300","00:00:00","00:00:00","00:02:55","00:03:58",NULL
"2598","2","1","Blizzard World","1","1","9555","9556","00:00:00","00:00:00","00:02:57","00:01:14",NULL
"2598","3","1","Ilios","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2598","4","1","Junkertown","2","2","8521","7955","00:00:00","00:00:00","00:03:48","00:02:45",NULL
"2598","5","1","Oasis","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2599","1","1","Volskaya Industries","2","2","0","0","00:06:07","00:06:45","00:02:30","00:01:13",NULL
"2599","2","1","Blizzard World","3","3","4590","0","00:06:34","00:04:25","00:00:55","00:00:55",NULL
"2599","3","1","Ilios","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2599","4","1","Route 66","2","0","5972","8364","00:00:00","00:00:00","00:01:40","00:00:00",NULL
"2600","1","1","Volskaya Industries","1","1","0","3300","00:00:00","00:00:00","00:02:47","00:02:29",NULL
"2600","2","1","Numbani","2","2","6159","6160","00:00:00","00:00:00","00:02:29","00:01:17",NULL
"2600","3","1","Ilios","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2600","4","1","Route 66","2","2","7152","6612","00:00:00","00:00:00","00:03:43","00:01:40",NULL
"2601","1","1","Temple of Anubis","1","1","9240","9250","00:00:00","00:00:00","00:01:07","00:01:24",NULL
"2601","2","1","Blizzard World","0","0","7120","7130","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2601","3","1","Nepal","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2601","4","1","Junkertown","2","0","5302","7579","00:00:00","00:00:00","00:01:21","00:00:00",NULL
"2602","1","1","Temple of Anubis","1","1","5890","5900","00:00:00","00:00:00","00:04:51","00:02:41",NULL
"2602","2","1","Numbani","2","2","6342","6343","00:00:00","00:00:00","00:00:43","00:01:00",NULL
"2602","3","1","Ilios","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2602","4","1","Junkertown","3","3","5026","5025","00:07:33","00:08:26","00:01:11","00:04:22",NULL
"2603","1","1","Volskaya Industries","3","3","3300","0","00:02:15","00:06:44","00:01:06","00:01:01",NULL
"2603","2","1","Blizzard World","3","0","0","0","00:08:10","00:00:00","00:01:03","00:00:00",NULL
"2603","3","1","Ilios","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2603","4","1","Route 66","2","2","7114","7115","00:00:00","00:00:00","00:01:11","00:02:42",NULL
"2603","5","1","Oasis","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2604","1","1","Temple of Anubis","1","1","8730","0","00:00:00","00:00:00","00:00:51","00:01:22",NULL
"2604","2","1","Numbani","1","1","9584","9585","00:00:00","00:00:00","00:01:27","00:02:19",NULL
"2604","3","1","Nepal","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2604","4","1","Junkertown","2","2","9910","9911","00:00:00","00:00:00","00:01:14","00:02:52",NULL
"2605","1","1","Temple of Anubis","1","0","0","0","00:00:00","00:00:00","00:03:48","00:00:00",NULL
"2605","2","1","Blizzard World","0","0","0","3300","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2605","3","1","Nepal","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2605","4","1","Route 66","1","0","5782","8239","00:00:00","00:00:00","00:01:20","00:00:00",NULL
"2605","5","1","Oasis","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2606","1","1","Temple of Anubis","0","0","0","3300","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2606","2","1","Blizzard World","1","1","12259","12260","00:00:00","00:00:00","00:01:33","00:01:19",NULL
"2606","3","1","Ilios","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2606","4","1","Junkertown","2","2","4684","4685","00:00:00","00:00:00","00:03:01","00:01:53",NULL
"2607","1","1","Volskaya Industries","3","3","3300","0","00:02:51","00:05:59","00:00:56","00:01:04",NULL
"2607","2","1","Numbani","3","2","0","6925","00:08:33","00:00:00","00:02:56","00:03:12",NULL
"2607","3","1","Ilios","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2607","4","1","Route 66","1","1","6355","6356","00:00:00","00:00:00","00:01:33","00:02:54",NULL
"2607","5","1","Oasis","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2608","1","1","Volskaya Industries","2","1","0","0","00:06:27","00:00:00","00:01:03","00:00:46",NULL
"2608","2","1","Numbani","3","1","0","9679","00:06:25","00:00:00","00:02:07","00:01:32",NULL
"2608","3","1","Ilios","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2608","4","1","Junkertown","2","2","9104","7998","00:00:00","00:00:00","00:01:12","00:02:23",NULL
"2609","1","1","Volskaya Industries","0","0","0","3300","00:00:00","00:00:00","00:01:03","00:03:45",NULL
"2609","2","1","Numbani","0","0","0","3300","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2609","3","1","Ilios","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2609","4","1","Route 66","1","1","7822","7823","00:00:00","00:00:00","00:03:48","00:02:55",NULL
"2610","1","1","Volskaya Industries","2","2","3990","4000","00:07:46","00:03:18","00:02:38","00:01:41",NULL
"2610","2","1","Numbani","2","2","4888","4889","00:00:00","00:00:00","00:01:04","00:01:38",NULL
"2610","3","1","Ilios","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2610","4","1","Route 66","0","0","7034","7035","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2611","1","1","Temple of Anubis","1","1","0","3300","00:00:00","00:00:00","00:01:53","00:04:07",NULL
"2611","2","1","Blizzard World","3","3","3300","0","00:06:22","00:09:11","00:01:03","00:03:15",NULL
"2611","3","1","Nepal","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2611","4","1","Junkertown","3","0","0","8589","00:07:25","00:00:00","00:04:33","00:00:00",NULL
"2611","5","1","Oasis","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2612","1","1","Temple of Anubis","1","0","9520","0","00:00:00","00:00:00","00:02:54","00:00:00",NULL
"2612","2","1","Numbani","0","0","7230","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2612","3","1","Nepal","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2612","4","1","Junkertown","4","4","5619","5620","00:08:32","00:06:02","00:01:29","00:01:04",NULL
"2613","1","1","Temple of Anubis","2","2","0","0","00:06:43","00:08:23","00:03:12","00:03:15",NULL
"2613","2","1","Numbani","2","2","7032","7033","00:00:00","00:00:00","00:02:16","00:02:01",NULL
"2613","3","1","Nepal","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2613","4","1","Junkertown","2","2","8665","8666","00:00:00","00:00:00","00:02:54","00:01:10",NULL
"2614","1","1","Volskaya Industries","3","3","3300","0","00:02:15","00:03:34","00:00:56","00:01:13",NULL
"2614","2","1","Numbani","2","2","6878","6879","00:00:00","00:00:00","00:00:59","00:01:35",NULL
"2614","3","1","Nepal","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2614","4","1","Route 66","2","2","6710","6711","00:00:00","00:00:00","00:01:52","00:02:52",NULL
"2614","5","1","Oasis","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2615","1","1","Temple of Anubis","2","0","0","0","00:03:59","00:00:00","00:01:00","00:00:00",NULL
"2615","2","1","Blizzard World","3","1","0","12262","00:06:08","00:00:00","00:01:10","00:04:10",NULL
"2615","3","1","Nepal","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2615","4","1","Route 66","3","2","0","5870","00:05:47","00:00:00","00:01:43","00:01:26",NULL
"2616","1","1","Temple of Anubis","1","1","7760","0","00:00:00","00:00:00","00:02:45","00:01:59",NULL
"2616","2","1","Blizzard World","3","0","0","8680","00:05:59","00:00:00","00:01:45","00:00:00",NULL
"2616","3","1","Nepal","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2616","4","1","Route 66","2","2","5266","5267","00:00:00","00:00:00","00:01:32","00:01:06",NULL
"2616","5","1","Oasis","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2617","1","1","Temple of Anubis","1","1","0","3300","00:00:00","00:00:00","00:03:02","00:01:33",NULL
"2617","2","1","Blizzard World","1","1","7839","7840","00:00:00","00:00:00","00:04:36","00:02:24",NULL
"2617","3","1","Nepal","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2617","4","1","Route 66","1","1","5955","5956","00:00:00","00:00:00","00:02:24","00:01:02",NULL
"2618","1","1","Volskaya Industries","2","2","0","3300","00:07:40","00:03:54","00:02:08","00:02:25",NULL
"2618","2","1","Numbani","0","0","0","3300","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2618","3","1","Nepal","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2618","4","1","Route 66","4","4","3922","3923","00:07:55","00:07:32","00:01:25","00:01:32",NULL
"2619","1","1","Volskaya Industries","2","1","0","0","00:02:44","00:00:00","00:01:43","00:03:48",NULL
"2619","2","1","Numbani","2","2","6077","6078","00:00:00","00:00:00","00:00:50","00:01:00",NULL
"2619","3","1","Nepal","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2619","4","1","Route 66","3","2","0","6993","00:06:48","00:00:00","00:01:44","00:01:55",NULL
"2620","1","1","Volskaya Industries","2","2","0","3300","00:08:13","00:06:20","00:02:11","00:02:59",NULL
"2620","2","1","Numbani","3","2","0","6281","00:04:52","00:00:00","00:01:20","00:01:16",NULL
"2620","3","1","Ilios","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2620","4","1","Junkertown","3","2","0","9776","00:08:23","00:00:00","00:02:42","00:01:04",NULL
"2620","5","1","Oasis","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2621","1","1","Temple of Anubis","1","1","0","3300","00:00:00","00:00:00","00:04:36","00:01:48",NULL
"2621","2","1","Numbani","1","1","8228","8229","00:00:00","00:00:00","00:04:01","00:00:56",NULL
"2621","3","1","Nepal","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2621","4","1","Junkertown","3","2","0","9957","00:06:14","00:00:00","00:01:16","00:01:19",NULL
