"matchID","gameNumber","roundNumber","startTimestamp","fightLength","killCountBlue","killCountRed","ultCountBlue","ultCountRed","ultsUpBlue","ultsUpRed","firstBloodBlue","deathSequence","ultsBlue","ultsRed","tcStringBlue","tcStringRed"
"2496","2","1","169","0","0","1","0","0","2","1","0","B_genji",,,"genji|tracer|lucio|zenyatta|dva|winston","genji|tracer|lucio|zenyatta|dva|winston"
"2496","2","1","192","21","0","4","1","0","1","1","0","B_zenyatta|B_genji|B_lucio|B_tracer","winston",,"genji|tracer|lucio|zenyatta|dva|winston","genji|tracer|lucio|zenyatta|dva|winston"
"2496","2","2","11","1","1","2","0","0","0","0","1","R_lucio|B_zarya|B_doomfist",,,"doomfist|mccree|lucio|moira|reinhardt|zarya","junkrat|lucio|moira|dva|reinhardt|roadhog"
"2496","2","2","28","35","1","6","0","0","0","0","1","R_junkrat|B_mccree|B_doomfist|B_reinhardt|B_lucio|B_zarya|B_moira",,,"doomfist|mccree|lucio|moira|reinhardt|zarya","junkrat|lucio|moira|dva|reinhardt|roadhog"
"2496","2","2","80","31","0","6","1","3","2","2","0","B_doomfist|B_reinhardt|B_zarya|B_doomfist|B_moira|B_mccree","moira","moira|lucio|reinhardt","doomfist|mccree|lucio|moira|reinhardt|zarya","junkrat|lucio|moira|dva|reinhardt|roadhog"
"2496","2","2","123","6","0","1","1","2","4","3","0","B_zarya","lucio","junkrat|roadhog","mei|mccree|lucio|moira|reinhardt|zarya","junkrat|lucio|moira|dva|reinhardt|roadhog"
"2496","2","2","162","20","5","0","2","0","3","0","1","R_reinhardt|R_moira|R_roadhog|R_dva|R_lucio","moira|zarya",,"mei|mccree|lucio|moira|reinhardt|zarya","junkrat|lucio|moira|dva|reinhardt|roadhog"
"2496","2","2","202","10","1","1","2","4","3","4","0","B_reinhardt|R_reinhardt","mccree|lucio","junkrat|moira|reinhardt|lucio","mei|mccree|lucio|moira|reinhardt|zarya","junkrat|lucio|moira|dva|reinhardt|zarya"
"2496","2","2","245","22","0","6","2","2","2","1","0","B_reinhardt|B_mei|B_mccree|B_zarya|B_moira|B_lucio","moira|zarya","moira|zarya","mei|mccree|lucio|moira|reinhardt|zarya","junkrat|lucio|moira|dva|reinhardt|zarya"
"2496","3","1","51","13","2","5","1","0","0","1","0","B_zenyatta|B_dva|R_widowmaker|B_winston|B_lucio|B_tracer|R_lucio","tracer",,"genji|tracer|lucio|zenyatta|dva|winston","widowmaker|lucio|moira|dva|reinhardt|roadhog"
"2496","3","1","78","21","0","5","1","2","1","2","0","B_genji|B_winston|B_dva|B_zenyatta|B_tracer","genji","widowmaker|moira","genji|tracer|lucio|zenyatta|dva|winston","widowmaker|lucio|moira|dva|reinhardt|roadhog"
"2496","3","1","127","11","1","3","2","2","3","2","0","B_winston|B_junkrat|R_reinhardt|B_lucio","zenyatta|tracer","roadhog|reinhardt","junkrat|tracer|lucio|zenyatta|dva|winston","widowmaker|lucio|moira|dva|reinhardt|roadhog"
"2496","3","1","176","5","1","0","0","0","0","0","1","R_widowmaker",,,"junkrat|tracer|lucio|zenyatta|dva|winston","widowmaker|lucio|moira|dva|reinhardt|roadhog"
"2496","3","1","228","37","5","3","2","1","0","1","0","B_tracer|R_lucio|B_dva|R_widowmaker|B_pharah|R_moira|R_reinhardt|R_roadhog","pharah|winston","moira","pharah|tracer|mercy|zenyatta|dva|winston","widowmaker|lucio|moira|dva|reinhardt|roadhog"
"2496","3","1","284","40","2","5","3","4","2","3","0","B_winston|R_widowmaker|B_mercy|R_dva|B_tracer|B_pharah|B_zenyatta","mercy|zenyatta|tracer","widowmaker|lucio|moira|reinhardt","pharah|tracer|mercy|zenyatta|dva|winston","widowmaker|lucio|moira|dva|reinhardt|roadhog"
"2496","3","1","364","29","1","6","1","3","1","1","0","B_zenyatta|R_roadhog|B_junkrat|B_mercy|B_winston|B_pharah|B_dva","pharah","roadhog|moira|mccree","junkrat|pharah|mercy|zenyatta|dva|winston","mccree|lucio|moira|dva|reinhardt|roadhog"
"2496","3","2","23","66","4","7","2","1","0","0","1","R_hanzo|B_zenyatta|R_moira|B_orisa|B_dva|B_zenyatta|R_lucio|R_hanzo|B_widowmaker|B_winston|B_junkrat","mercy|widowmaker","hanzo","junkrat|widowmaker|mercy|zenyatta|dva|orisa","hanzo|lucio|moira|dva|reinhardt|roadhog"
"2496","3","2","138","9","3","1","1","0","0","0","1","R_lucio|B_genji|R_hanzo|R_reinhardt","mercy",,"junkrat|genji|mercy|zenyatta|dva|winston","hanzo|lucio|moira|dva|reinhardt|roadhog"
"2496","3","2","163","4","2","0","0","0","2","1","1","R_roadhog|R_moira",,,"junkrat|genji|mercy|zenyatta|dva|winston","tracer|moira|zenyatta|dva|roadhog|winston"
"2496","3","2","200","11","2","0","2","1","4","1","1","R_zenyatta|R_genji","genji|zenyatta","moira","junkrat|genji|mercy|zenyatta|dva|winston","genji|tracer|moira|zenyatta|dva|winston"
"2496","3","2","242","0","1","0","0","0","2","0","1","R_winston",,,"junkrat|genji|mercy|zenyatta|dva|winston","genji|tracer|moira|zenyatta|dva|winston"
"2496","3","2","248","45","1","7","2","4","3","3","0","B_winston|B_zenyatta|B_junkrat|B_genji|R_genji|B_mercy|B_winston|B_dva","winston|mercy","tracer|zenyatta|tracer|moira","junkrat|genji|mercy|zenyatta|dva|winston","genji|tracer|moira|zenyatta|dva|winston"
"2496","4","1","42","16","2","5","0","0","0","0","1","R_zenyatta|R_ana|B_zenyatta|B_mercy|B_winston|B_widowmaker|B_dva",,,"widowmaker|tracer|mercy|zenyatta|dva|winston","genji|tracer|ana|zenyatta|dva|winston"
"2496","4","1","84","12","0","3","0","3","1","3","0","B_widowmaker|B_mercy|B_tracer",,"ana|tracer|winston","widowmaker|tracer|mercy|zenyatta|dva|winston","genji|tracer|ana|zenyatta|dva|winston"
"2496","4","1","124","13","0","5","1","1","3","3","0","B_zenyatta|B_mercy|B_winston|B_soldier76|B_dva","tracer","winston","soldier76|tracer|mercy|zenyatta|dva|winston","genji|tracer|ana|zenyatta|dva|winston"
"2496","4","1","164","13","3","2","2","2","3","4","0","B_mercy|R_ana|R_genji|B_zenyatta|R_winston","zenyatta|winston","ana|genji","soldier76|tracer|mercy|zenyatta|dva|winston","genji|tracer|ana|zenyatta|dva|winston"
"2496","4","1","193","17","6","2","3","2","3","2","1","R_ana|B_winston|R_dva|R_winston|R_zenyatta|B_soldier76|R_genji|R_tracer","mercy|soldier76|tracer","zenyatta|tracer","soldier76|tracer|mercy|zenyatta|dva|winston","genji|tracer|ana|zenyatta|dva|winston"
"2496","4","1","227","0","1","0","0","0","0","0","1","R_ana",,,"widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|ana|zenyatta|dva|winston"
"2496","4","1","257","75","9","7","5","5","0","1","0","B_zenyatta|B_tracer|B_mercy|R_winston|R_ana|R_tracer|R_widowmaker|B_winston|B_zenyatta|R_zenyatta|R_ana|R_tracer|B_mercy|R_dva|B_widowmaker|R_winston","winston|mercy|zenyatta|tracer|widowmaker","winston|tracer|ana|zenyatta|widowmaker","widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|ana|zenyatta|dva|winston"
"2496","4","1","356","21","1","5","0","1","0","0","0","B_widowmaker|B_zenyatta|B_mercy|R_winston|B_winston|B_widowmaker",,"widowmaker","widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2496","4","1","388","19","0","5","2","2","2","3","0","B_widowmaker|B_zenyatta|B_winston|B_mercy|B_tracer","winston|tracer","widowmaker|tracer","widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2496","4","1","431","22","2","3","1","2","1","3","1","R_tracer|B_mercy|R_winston|B_tracer|B_dva","widowmaker","winston|mercy","widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2496","4","1","467","37","2","6","3","4","3","2","1","R_winston|B_dva|B_winston|R_zenyatta|B_mccree|B_zenyatta|B_mercy|B_dva","zenyatta|mercy|tracer","tracer|zenyatta|tracer|widowmaker","mccree|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2496","4","1","509","24","3","1","2","2","2","1","1","R_doomfist|B_winston|R_winston|R_dva","winston|tracer","winston|mercy","mccree|tracer|mercy|zenyatta|dva|winston","widowmaker|doomfist|tracer|mercy|dva|winston"
"2496","4","1","558","19","1","5","3","2","3","2","0","B_mccree|B_mercy|R_tracer|B_zenyatta|B_tracer|B_dva","mercy|zenyatta|tracer","widowmaker|tracer","mccree|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2496","4","2","11","12","0","6","0","0","0","0","0","B_tracer|B_ana|B_roadhog|B_sombra|B_zenyatta|B_dva",,,"sombra|tracer|ana|zenyatta|dva|roadhog","hanzo|widowmaker|tracer|zenyatta|dva|winston"
"2496","4","2","39","17","4","0","1","2","1","1","1","R_winston|R_widowmaker|R_mercy|R_dva","sombra","widowmaker|tracer","sombra|tracer|ana|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2496","4","2","76","37","4","7","3","3","0","2","1","R_widowmaker|B_winston|R_mercy|B_tracer|R_tracer|B_sombra|B_ana|B_tracer|R_zenyatta|B_zenyatta|B_dva","tracer|ana|zenyatta","widowmaker|winston|zenyatta","sombra|tracer|ana|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2496","4","2","137","48","4","7","1","4","0","2","0","B_tracer|R_tracer|R_winston|B_zenyatta|R_mercy|B_sombra|B_dva|B_winston|B_zenyatta|R_winston|B_tracer","ana","mercy|widowmaker|tracer|zenyatta","sombra|tracer|ana|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2496","4","2","204","46","2","10","1","4","2","3","0","B_tracer|R_winston|R_zenyatta|B_winston|B_zenyatta|B_lucio|B_soldier76|B_dva|B_tracer|B_soldier76|B_zenyatta|B_lucio","zenyatta","widowmaker|tracer|winston|widowmaker","soldier76|tracer|lucio|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2496","4","2","272","0","0","1","0","0","1","0","0","B_widowmaker",,,"widowmaker|tracer|lucio|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2496","4","2","275","13","1","1","0","0","0","0","1","R_winston|B_tracer",,,"widowmaker|tracer|lucio|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2494","4","1","448","48","4","6","3","5","1","3","1","R_winston|R_mercy|R_tracer|B_dva|R_mccree|B_zenyatta|B_tracer|B_winston|B_lucio|B_widowmaker","winston|widowmaker|tracer","zenyatta|tracer|widowmaker|winston|mercy","widowmaker|tracer|lucio|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2494","4","1","412","14","6","0","0","0","2","0","1","R_zenyatta|R_widowmaker|R_mercy|R_winston|R_tracer|R_dva",,,"widowmaker|tracer|lucio|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2494","4","1","383","1","0","1","0","0","2","0","0","B_winston",,,"genji|tracer|lucio|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2494","4","1","326","23","6","0","1","4","1","3","1","R_zenyatta|R_lucio|R_winston|R_dva|R_widowmaker|R_tracer","zenyatta","zenyatta|widowmaker|tracer|tracer","genji|tracer|lucio|zenyatta|dva|winston","widowmaker|tracer|lucio|zenyatta|dva|winston"
"2494","4","1","237","25","0","3","0","1","1","4","0","B_zenyatta|B_lucio|B_genji",,"lucio","genji|tracer|lucio|zenyatta|dva|winston","widowmaker|tracer|lucio|zenyatta|dva|winston"
"2494","4","1","287","26","3","4","2","2","2","4","1","R_zenyatta|B_zenyatta|B_genji|B_lucio|R_widowmaker|B_tracer|R_lucio","tracer|winston","tracer|lucio","genji|tracer|lucio|zenyatta|dva|winston","widowmaker|tracer|lucio|zenyatta|dva|winston"
"2494","4","1","211","9","1","5","0","0","1","0","0","B_zenyatta|R_widowmaker|B_mercy|B_widowmaker|B_tracer|B_dva",,,"widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|lucio|zenyatta|dva|winston"
"2494","4","1","166","5","0","2","1","2","1","1","0","B_dva|B_mercy","winston","winston|tracer","genji|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|lucio|zenyatta|dva|winston"
"2494","4","1","122","22","2","2","1","0","2","1","1","R_dva|R_winston|B_zenyatta|B_widowmaker","zenyatta",,"widowmaker|tracer|lucio|zenyatta|dva|winston","widowmaker|tracer|lucio|zenyatta|dva|winston"
"2494","4","1","93","26","4","3","3","4","3","3","1","R_winston|R_widowmaker|B_zenyatta|R_zenyatta|R_mercy|B_widowmaker|B_mercy","mercy|widowmaker|tracer","mercy|tracer|zenyatta|tracer","widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2494","4","1","68","6","4","0","0","0","0","1","1","R_dva|R_winston|R_mercy|R_zenyatta",,,"widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2494","4","1","30","0","0","1","0","0","0","0","0","B_tracer",,,"widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2494","3","2","281","36","1","9","0","3","0","0","0","B_reinhardt|R_junkrat|B_mercy|B_zarya|B_dva|B_ana|B_reinhardt|B_lucio|B_zarya|B_tracer",,"moira|reinhardt|zarya","junkrat|ana|mercy|dva|reinhardt|zarya","junkrat|lucio|moira|dva|reinhardt|zarya"
"2494","3","2","221","15","0","2","2","2","3","1","0","B_reinhardt|B_dva","zenyatta|reinhardt","lucio|reinhardt","junkrat|mercy|zenyatta|dva|reinhardt|zarya","junkrat|lucio|moira|dva|reinhardt|zarya"
"2494","3","2","171","29","2","2","0","4","0","0","1","R_dva|R_reinhardt|B_zarya|B_zenyatta",,"moira|reinhardt|junkrat|lucio","junkrat|mercy|zenyatta|dva|reinhardt|zarya","junkrat|lucio|moira|dva|reinhardt|zarya"
"2494","3","2","95","27","2","6","2","1","0","0","0","B_dva|R_reinhardt|B_junkrat|B_mercy|R_moira|B_widowmaker|B_zenyatta|B_orisa","zenyatta|orisa","roadhog","junkrat|widowmaker|mercy|zenyatta|dva|orisa","junkrat|lucio|moira|dva|reinhardt|roadhog"
"2494","3","2","48","14","4","1","2","0","1","0","1","R_moira|B_junkrat|R_reinhardt|R_lucio|R_widowmaker","junkrat|widowmaker",,"junkrat|widowmaker|mercy|zenyatta|dva|orisa","widowmaker|lucio|moira|dva|reinhardt|roadhog"
"2494","3","2","26","8","1","1","0","0","0","0","1","R_junkrat|B_dva",,,"junkrat|widowmaker|mercy|zenyatta|dva|orisa","junkrat|lucio|moira|dva|reinhardt|roadhog"
"2494","3","1","475","22","0","6","2","4","2","2","0","B_reinhardt|B_lucio|B_widowmaker|B_moira|B_tracer|B_dva","moira|lucio","reinhardt|zarya|junkrat|reinhardt","widowmaker|tracer|lucio|moira|dva|reinhardt","junkrat|lucio|moira|dva|reinhardt|zarya"
"2494","3","1","443","14","0","3","1","2","1","4","0","B_zarya|B_dva|B_reinhardt","zarya","reinhardt|moira","widowmaker|lucio|moira|dva|reinhardt|zarya","junkrat|lucio|moira|dva|reinhardt|zarya"
"2494","3","1","386","30","4","4","1","1","1","0","0","B_junkrat|R_reinhardt|R_lucio|R_zarya|B_reinhardt|R_moira|B_dva|B_lucio","reinhardt","junkrat","junkrat|lucio|moira|dva|reinhardt|zarya","junkrat|lucio|moira|dva|reinhardt|zarya"
"2494","3","1","335","16","1","5","0","3","0","3","0","B_lucio|B_junkrat|B_moira|B_zarya|R_reinhardt|B_reinhardt",,"widowmaker|zarya|reinhardt","junkrat|lucio|moira|dva|reinhardt|zarya","widowmaker|lucio|moira|dva|reinhardt|zarya"
"2494","3","1","292","21","0","5","3","1","3","1","0","B_pharah|B_lucio|B_reinhardt|B_moira|B_roadhog","moira|lucio|pharah","zenyatta","pharah|lucio|moira|dva|reinhardt|roadhog","widowmaker|lucio|zenyatta|dva|reinhardt|zarya"
"2494","3","1","264","11","4","0","1","0","5","1","1","R_tracer|R_winston|R_lucio|R_zenyatta","reinhardt",,"pharah|lucio|moira|dva|reinhardt|roadhog","widowmaker|tracer|lucio|zenyatta|dva|winston"
"2494","3","1","230","9","0","2","0","1","2","2","0","B_reinhardt|B_roadhog",,"junkrat","pharah|lucio|moira|dva|reinhardt|roadhog","junkrat|tracer|lucio|zenyatta|dva|winston"
"2494","3","1","205","0","1","0","0","0","2","1","1","R_zenyatta",,,"pharah|lucio|moira|dva|reinhardt|roadhog","junkrat|tracer|lucio|zenyatta|dva|winston"
"2494","3","1","164","23","4","0","2","1","4","2","1","R_dva|R_lucio|R_junkrat|R_winston","moira|roadhog","lucio","pharah|lucio|moira|dva|reinhardt|roadhog","junkrat|tracer|lucio|zenyatta|dva|winston"
"2494","3","1","129","13","0","3","0","1","3","2","0","B_junkrat|B_moira|B_roadhog",,"junkrat","junkrat|lucio|moira|dva|reinhardt|roadhog","junkrat|tracer|lucio|zenyatta|dva|winston"
"2494","3","1","63","39","7","0","1","1","1","1","1","R_widowmaker|R_junkrat|R_zenyatta|R_winston|R_dva|R_mercy|R_junkrat","moira","mercy","junkrat|lucio|moira|dva|reinhardt|roadhog","junkrat|widowmaker|mercy|zenyatta|dva|winston"
"2494","3","1","36","9","2","2","0","0","0","0","1","R_orisa|B_roadhog|B_junkrat|R_junkrat",,,"junkrat|lucio|moira|dva|reinhardt|roadhog","junkrat|widowmaker|mercy|zenyatta|dva|orisa"
"2494","2","2","235","20","1","5","2","4","4","5","1","R_lucio|B_zenyatta|B_dva|B_tracer|B_winston|B_lucio","winston|zenyatta","lucio|tracer|zenyatta|genji","genji|tracer|lucio|zenyatta|dva|winston","genji|tracer|lucio|zenyatta|dva|winston"
"2494","2","2","219","0","1","0","0","0","0","0","1","R_zenyatta",,,"genji|tracer|lucio|zenyatta|dva|winston","genji|tracer|lucio|zenyatta|dva|winston"
"2494","2","2","184","13","0","5","0","1","0","1","0","B_zenyatta|B_tracer|B_lucio|B_winston|B_genji",,"tracer","genji|tracer|lucio|zenyatta|dva|winston","genji|tracer|lucio|zenyatta|dva|winston"
"2494","2","2","138","28","1","5","2","3","2","4","0","B_zenyatta|B_genji|B_lucio|R_lucio|B_winston|B_dva","lucio|genji","lucio|winston|zenyatta","genji|tracer|lucio|zenyatta|dva|winston","genji|tracer|lucio|zenyatta|dva|winston"
"2494","2","2","91","21","4","2","3","0","1","0","0","B_genji|R_zenyatta|B_tracer|R_soldier76|R_dva|R_winston","tracer|zenyatta|winston",,"genji|tracer|lucio|zenyatta|dva|winston","soldier76|tracer|lucio|zenyatta|dva|winston"
"2494","2","2","32","28","2","5","0","0","0","0","0","B_winston|R_zenyatta|B_tracer|R_soldier76|B_zenyatta|B_lucio|B_dva",,,"genji|tracer|lucio|zenyatta|dva|winston","soldier76|tracer|lucio|zenyatta|dva|winston"
"2494","2","1","263","22","0","3","0","4","0","3","0","B_zenyatta|B_lucio|B_winston",,"lucio|tracer|zenyatta|tracer","genji|tracer|lucio|zenyatta|dva|winston","genji|tracer|lucio|zenyatta|dva|winston"
"2494","2","1","224","25","4","3","3","2","1","2","0","B_zenyatta|R_lucio|R_mccree|R_zenyatta|B_dva|B_winston|R_winston","lucio|winston|tracer","lucio|winston","genji|tracer|lucio|zenyatta|dva|winston","mccree|tracer|lucio|zenyatta|dva|winston"
"2494","2","1","182","22","4","3","3","3","3","2","0","B_genji|R_mccree|R_zenyatta|B_zenyatta|R_winston|R_soldier76|B_tracer","genji|tracer|zenyatta","mccree|zenyatta|lucio","genji|tracer|lucio|zenyatta|dva|winston","mccree|soldier76|lucio|zenyatta|dva|winston"
"2494","2","1","123","31","3","5","2","4","2","2","1","R_lucio|B_genji|R_mccree|B_zenyatta|R_zenyatta|B_winston|B_dva|B_tracer","winston|lucio","soldier76|winston|lucio|winston","genji|tracer|lucio|zenyatta|dva|winston","mccree|soldier76|lucio|zenyatta|dva|winston"
"2494","2","1","81","14","1","4","1","2","1","2","0","B_genji|B_winston|R_lucio|B_lucio|B_zenyatta","zenyatta","zenyatta|lucio","genji|tracer|lucio|zenyatta|dva|winston","mccree|soldier76|lucio|zenyatta|dva|winston"
"2494","2","1","47","9","0","4","0","0","0","0","0","B_tracer|B_lucio|B_zenyatta|B_dva",,,"pharah|tracer|lucio|zenyatta|dva|winston","mccree|soldier76|lucio|zenyatta|dva|winston"
"2494","1","4","242","25","3","7","4","4","5","2","0","B_genji|R_mccree|B_ana|B_zenyatta|B_tracer|B_winston|R_mccree|B_ana|R_zenyatta|B_genji","winston|zenyatta|ana|genji","tracer|zenyatta|mercy|winston","genji|tracer|ana|zenyatta|dva|winston","mccree|tracer|mercy|zenyatta|dva|winston"
"2494","1","4","165","22","1","6","0","2","2","2","1","R_mccree|B_zenyatta|B_ana|B_tracer|B_winston|B_dva|B_genji",,"mercy|tracer","genji|tracer|ana|zenyatta|dva|winston","mccree|tracer|mercy|zenyatta|dva|winston"
"2494","1","4","100","34","5","2","3","2","3","3","0","B_winston|B_genji|R_zenyatta|R_mercy|R_winston|R_tracer|R_mccree","ana|zenyatta|genji","zenyatta|winston","genji|tracer|ana|zenyatta|dva|winston","mccree|tracer|mercy|zenyatta|dva|winston"
"2494","1","4","57","15","5","3","1","0","1","0","1","R_mercy|R_zenyatta|R_mccree|B_dva|B_zenyatta|R_winston|B_ana|R_dva","tracer",,"genji|tracer|ana|zenyatta|dva|winston","mccree|tracer|mercy|zenyatta|dva|winston"
"2494","1","4","25","2","1","1","0","0","0","0","1","R_mccree|B_winston",,,"genji|tracer|ana|zenyatta|dva|winston","mccree|tracer|mercy|zenyatta|dva|winston"
"2494","1","3","117","5","1","1","0","0","0","1","1","R_ana|B_dva",,,"genji|soldier76|tracer|lucio|dva|winston","genji|tracer|ana|zenyatta|dva|winston"
"2494","1","3","76","28","5","3","2","2","0","3","1","R_zenyatta|R_ana|B_tracer|B_dva|R_tracer|R_winston|B_zenyatta|R_dva","lucio|genji","genji|ana","genji|tracer|lucio|zenyatta|dva|winston","genji|tracer|ana|zenyatta|dva|winston"
"2494","1","3","18","10","3","1","0","2","0","0","1","R_winston|R_genji|B_winston|R_zenyatta",,"ana|zenyatta","genji|tracer|lucio|zenyatta|dva|winston","genji|tracer|ana|zenyatta|dva|winston"
"2494","1","2","34","2","0","2","0","0","0","0","0","B_genji|B_dva",,,"genji|tracer|ana|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2494","1","2","80","47","0","11","4","5","0","1","0","B_genji|B_dva|B_zenyatta|B_ana|B_genji|B_tracer|B_winston|B_dva|B_soldier76|B_genji|B_lucio","ana|tracer|zenyatta|winston","mercy|widowmaker|tracer|zenyatta|winston","genji|tracer|ana|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2494","1","1","419","31","8","1","2","3","4","2","1","R_winston|B_soldier76|R_tracer|R_soldier76|R_zenyatta|R_ana|R_dva|R_winston|R_soldier76","zenyatta|soldier76","zenyatta|tracer|ana","soldier76|tracer|lucio|zenyatta|dva|winston","soldier76|tracer|ana|zenyatta|dva|winston"
"2494","1","1","402","11","1","1","1","1","1","1","1","R_zenyatta|B_tracer","lucio","tracer","soldier76|tracer|lucio|zenyatta|dva|winston","soldier76|tracer|ana|zenyatta|dva|winston"
"2494","1","1","318","58","10","3","4","4","3","3","1","R_winston|R_dva|B_winston|R_genji|R_ana|R_zenyatta|R_winston|R_dva|R_mei|B_zenyatta|R_lucio|B_winston|R_winston","lucio|soldier76|zenyatta|tracer","ana|zenyatta|genji|winston","soldier76|tracer|lucio|zenyatta|dva|winston","genji|tracer|ana|zenyatta|dva|winston"
"2494","1","1","258","2","1","1","0","0","1","0","0","B_lucio|R_ana",,,"soldier76|tracer|lucio|zenyatta|dva|winston","genji|tracer|ana|zenyatta|dva|winston"
"2494","1","1","295","13","3","2","0","1","3","2","1","R_zenyatta|B_zenyatta|R_winston|B_tracer|R_genji",,"winston","soldier76|tracer|lucio|zenyatta|dva|winston","genji|tracer|ana|zenyatta|dva|winston"
"2494","1","1","153","57","5","5","5","6","5","5","1","R_zenyatta|R_genji|R_winston|R_dva|R_zenyatta|B_tracer|B_genji|B_zenyatta|B_lucio|B_dva","zenyatta|winston|tracer|lucio|genji","tracer|tracer|ana|winston|zenyatta|genji","genji|tracer|lucio|zenyatta|dva|winston","genji|tracer|ana|zenyatta|dva|winston"
"2494","1","1","117","14","0","3","0","0","2","1","0","B_tracer|B_zenyatta|B_dva",,,"genji|tracer|lucio|zenyatta|dva|winston","junkrat|genji|ana|zenyatta|dva|winston"
"2494","1","1","60","23","6","2","0","1","0","1","1","R_mercy|R_orisa|R_junkrat|B_zenyatta|R_zenyatta|B_genji|R_widowmaker|R_dva",,"widowmaker","genji|tracer|lucio|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|orisa"
"2494","4","2","20","1","2","0","0","0","0","0","1","R_lucio|R_tracer",,,"genji|tracer|ana|zenyatta|dva|winston","genji|tracer|ana|lucio|dva|winston"
"2494","4","2","59","42","1","7","1","1","0","0","0","B_zenyatta|R_genji|B_ana|B_winston|B_dva|B_tracer|B_zenyatta|B_dva","tracer","lucio","genji|tracer|ana|zenyatta|dva|winston","genji|tracer|ana|lucio|dva|winston"
"2494","4","2","123","48","1","14","1","6","2","4","0","B_zenyatta|B_ana|B_dva|R_ana|B_genji|B_winston|B_tracer|B_zenyatta|B_ana|B_genji|B_dva|B_winston|B_zenyatta|B_tracer|B_ana","ana","ana|genji|lucio|lucio|lucio|tracer","genji|tracer|ana|zenyatta|dva|winston","genji|tracer|ana|lucio|dva|winston"
"2494","4","2","186","0","1","0","0","0","4","1","1","R_genji",,,"genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|ana|lucio|dva|winston"
"2494","4","2","210","21","5","1","3","2","4","3","1","R_lucio|B_mercy|R_tracer|R_ana|R_winston|R_genji","genji|tracer|zenyatta","ana|genji","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|ana|lucio|dva|winston"
"2494","4","2","267","12","0","2","0","0","1","0","0","B_winston|B_tracer",,,"widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2494","4","2","301","25","0","7","2","3","2","2","0","B_tracer|B_widowmaker|B_mercy|B_winston|B_zenyatta|B_dva|B_sombra","mercy|tracer","widowmaker|mercy|zenyatta","widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston"
"2497","1","1","38","6","4","1","0","0","0","0","1","R_ana|R_winston|B_zenyatta|R_dva|R_zenyatta",,,"genji|tracer|lucio|zenyatta|dva|winston","genji|tracer|ana|zenyatta|dva|winston"
"2497","1","1","95","41","2","5","3","3","2","2","0","B_tracer|R_genji|B_winston|B_winston|R_tracer|B_dva|B_tracer","lucio|genji|zenyatta","tracer|genji|zenyatta","genji|tracer|lucio|zenyatta|dva|winston","genji|tracer|ana|zenyatta|dva|winston"
"2497","1","1","171","33","5","4","1","3","1","2","1","R_zenyatta|R_ana|B_zenyatta|B_soldier76|R_dva|B_ana|R_zenyatta|R_winston|B_roadhog","winston","ana|winston|tracer","soldier76|ana|zenyatta|dva|roadhog|winston","genji|tracer|ana|zenyatta|dva|winston"
"2497","1","1","222","0","0","1","0","0","1","1","0","B_dva",,,"soldier76|ana|zenyatta|dva|roadhog|winston","genji|tracer|ana|zenyatta|dva|winston"
