"matchID","gameNumber","roundtype","team1","team2","teamcomp1","teamcomp2","timePlayed","fights","fightsWonT1","fightsWonT2"
"2583","1","Attack","328","338","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","440","12","6","6"
"2583","1","Defense","338","328","genji|tracer|moira|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","86","2","1","1"
"2583","1","Attack","328","338","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|moira|zenyatta|dva|winston","86","2","1","1"
"2583","1","Defense","338","328","doomfist|tracer|moira|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","36","0","0","0"
"2583","1","Attack","328","338","genji|tracer|mercy|zenyatta|dva|winston","doomfist|tracer|moira|zenyatta|dva|winston","36","0","0","0"
"2583","1","Attack","338","328","sombra|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|moira|dva|winston","21","1","1","0"
"2583","1","Defense","328","338","genji|tracer|mercy|moira|dva|winston","sombra|tracer|mercy|zenyatta|dva|winston","21","1","0","1"
"2583","1","Attack","338","328","sombra|tracer|lucio|zenyatta|dva|winston","genji|tracer|mercy|moira|dva|winston","15","0","0","0"
"2583","1","Defense","328","338","genji|tracer|mercy|moira|dva|winston","sombra|tracer|lucio|zenyatta|dva|winston","15","0","0","0"
"2583","1","Attack","338","328","sombra|tracer|lucio|zenyatta|dva|winston","genji|tracer|lucio|moira|dva|winston","2","0","0","0"
"2583","1","Defense","328","338","genji|tracer|lucio|moira|dva|winston","sombra|tracer|lucio|zenyatta|dva|winston","2","0","0","0"
"2583","1","Attack","338","328","widowmaker|sombra|tracer|lucio|dva|winston","genji|tracer|lucio|moira|dva|winston","6","0","0","0"
"2583","1","Defense","328","338","genji|tracer|lucio|moira|dva|winston","widowmaker|sombra|tracer|lucio|dva|winston","6","0","0","0"
"2583","2","Attack","338","328","pharah|tracer|mercy|zenyatta|dva|winston","soldier76|tracer|mercy|zenyatta|dva|winston","182","3","1","2"
"2583","2","Defense","328","338","soldier76|tracer|mercy|zenyatta|dva|winston","pharah|tracer|mercy|zenyatta|dva|winston","182","3","2","1"
"2583","2","Attack","338","328","genji|tracer|mercy|zenyatta|dva|winston","soldier76|tracer|mercy|zenyatta|dva|winston","222","5","2","2"
"2583","2","Defense","328","338","soldier76|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","222","5","2","2"
"2583","2","Attack","338","328","mccree|tracer|mercy|zenyatta|dva|winston","soldier76|tracer|mercy|zenyatta|dva|winston","73","2","2","0"
"2583","2","Defense","328","338","soldier76|tracer|mercy|zenyatta|dva|winston","mccree|tracer|mercy|zenyatta|dva|winston","73","2","0","2"
"2583","2","Defense","338","328","pharah|tracer|ana|mercy|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","97","2","1","1"
"2583","2","Attack","328","338","genji|tracer|mercy|zenyatta|dva|winston","pharah|tracer|ana|mercy|dva|winston","97","2","1","1"
"2583","2","Defense","338","328","genji|tracer|ana|mercy|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","32","1","0","1"
"2583","2","Attack","328","338","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|ana|mercy|dva|winston","32","1","1","0"
"2583","2","Defense","338","328","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","365","7","4","3"
"2583","2","Attack","328","338","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","365","7","3","4"
"2583","2","Attack","338","328","sombra|tracer|lucio|moira|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","91","2","0","2"
"2583","2","Defense","328","338","genji|tracer|mercy|zenyatta|dva|winston","sombra|tracer|lucio|moira|dva|winston","91","2","2","0"
"2583","2","Defense","338","328","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|lucio|mercy|dva|winston","24","0","0","0"
"2583","2","Attack","328","338","genji|tracer|lucio|mercy|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","24","0","0","0"
"2583","3","Well","338","328","pharah|tracer|lucio|mercy|dva|winston","genji|tracer|lucio|zenyatta|dva|winston","63","1","1","0"
"2583","3","Well","328","338","genji|tracer|lucio|zenyatta|dva|winston","pharah|tracer|lucio|mercy|dva|winston","63","1","0","1"
"2583","3","Well","338","328","pharah|tracer|lucio|mercy|dva|winston","pharah|tracer|lucio|zenyatta|dva|winston","75","1","1","0"
"2583","3","Well","328","338","pharah|tracer|lucio|zenyatta|dva|winston","pharah|tracer|lucio|mercy|dva|winston","75","1","0","1"
"2583","3","Well","338","328","pharah|tracer|lucio|mercy|dva|winston","pharah|tracer|lucio|mercy|dva|winston","201","4","3","1"
"2583","3","Well","328","338","pharah|tracer|lucio|mercy|dva|winston","pharah|tracer|lucio|mercy|dva|winston","201","4","1","3"
"2583","3","Well","338","328","pharah|tracer|lucio|mercy|dva|zarya","pharah|tracer|lucio|mercy|dva|winston","8","0","0","0"
"2583","3","Well","328","338","pharah|tracer|lucio|mercy|dva|winston","pharah|tracer|lucio|mercy|dva|zarya","8","0","0","0"
"2583","3","Ruins","338","328","widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston","29","1","1","0"
"2583","3","Ruins","328","338","widowmaker|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston","29","1","0","1"
"2583","3","Ruins","338","328","widowmaker|tracer|mercy|zenyatta|dva|winston","sombra|tracer|mercy|zenyatta|dva|winston","114","2","1","0"
"2583","3","Ruins","328","338","sombra|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston","114","2","0","1"
"2583","3","Ruins","338","328","widowmaker|tracer|mercy|zenyatta|dva|winston","sombra|tracer|lucio|zenyatta|dva|winston","144","2","2","0"
"2583","3","Ruins","328","338","sombra|tracer|lucio|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston","144","2","0","2"
"2583","4","Attack","338","328","torbjorn|genji|mercy|zenyatta|orisa|roadhog","widowmaker|tracer|mercy|zenyatta|dva|roadhog","2","0","0","0"
"2583","4","Defense","328","338","widowmaker|tracer|mercy|zenyatta|dva|roadhog","torbjorn|genji|mercy|zenyatta|orisa|roadhog","2","0","0","0"
"2583","4","Attack","338","328","widowmaker|genji|mercy|zenyatta|orisa|roadhog","widowmaker|tracer|mercy|zenyatta|dva|roadhog","158","3","0","3"
"2583","4","Defense","328","338","widowmaker|tracer|mercy|zenyatta|dva|roadhog","widowmaker|genji|mercy|zenyatta|orisa|roadhog","158","3","3","0"
"2583","4","Attack","338","328","widowmaker|tracer|mercy|zenyatta|orisa|roadhog","widowmaker|tracer|mercy|zenyatta|dva|roadhog","136","2","2","0"
"2583","4","Defense","328","338","widowmaker|tracer|mercy|zenyatta|dva|roadhog","widowmaker|tracer|mercy|zenyatta|orisa|roadhog","136","2","0","2"
"2583","4","Attack","338","328","widowmaker|tracer|mercy|zenyatta|orisa|roadhog","mccree|tracer|mercy|zenyatta|dva|roadhog","21","1","1","0"
"2583","4","Defense","328","338","mccree|tracer|mercy|zenyatta|dva|roadhog","widowmaker|tracer|mercy|zenyatta|orisa|roadhog","21","1","0","1"
"2583","4","Attack","338","328","widowmaker|tracer|mercy|zenyatta|orisa|roadhog","genji|mccree|mercy|zenyatta|dva|roadhog","9","0","0","0"
"2583","4","Defense","328","338","genji|mccree|mercy|zenyatta|dva|roadhog","widowmaker|tracer|mercy|zenyatta|orisa|roadhog","9","0","0","0"
"2583","4","Attack","338","328","widowmaker|tracer|mercy|zenyatta|orisa|roadhog","genji|tracer|mercy|zenyatta|dva|roadhog","61","1","0","1"
"2583","4","Defense","328","338","genji|tracer|mercy|zenyatta|dva|roadhog","widowmaker|tracer|mercy|zenyatta|orisa|roadhog","61","1","1","0"
"2583","4","Attack","338","328","widowmaker|tracer|mercy|zenyatta|roadhog|winston","genji|tracer|mercy|zenyatta|dva|roadhog","5","0","0","0"
"2583","4","Defense","328","338","genji|tracer|mercy|zenyatta|dva|roadhog","widowmaker|tracer|mercy|zenyatta|roadhog|winston","5","0","0","0"
"2583","4","Attack","338","328","widowmaker|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|roadhog","6","0","0","0"
"2583","4","Defense","328","338","genji|tracer|mercy|zenyatta|dva|roadhog","widowmaker|tracer|mercy|zenyatta|dva|winston","6","0","0","0"
"2583","4","Attack","338","328","sombra|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|roadhog","64","2","1","1"
"2583","4","Defense","328","338","genji|tracer|mercy|zenyatta|dva|roadhog","sombra|tracer|mercy|zenyatta|dva|winston","64","2","1","1"
"2583","4","Attack","338","328","sombra|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","53","1","0","1"
"2583","4","Defense","328","338","genji|tracer|mercy|zenyatta|dva|winston","sombra|tracer|mercy|zenyatta|dva|winston","53","1","1","0"
"2583","4","Defense","338","328","junkrat|widowmaker|mercy|dva|orisa|roadhog","widowmaker|tracer|mercy|zenyatta|dva|roadhog","68","2","1","1"
"2583","4","Attack","328","338","widowmaker|tracer|mercy|zenyatta|dva|roadhog","junkrat|widowmaker|mercy|dva|orisa|roadhog","68","2","1","1"
"2583","4","Defense","338","328","junkrat|widowmaker|mercy|zenyatta|dva|orisa","widowmaker|tracer|mercy|zenyatta|dva|roadhog","180","5","4","1"
"2583","4","Attack","328","338","widowmaker|tracer|mercy|zenyatta|dva|roadhog","junkrat|widowmaker|mercy|zenyatta|dva|orisa","180","5","1","4"
"2583","4","Defense","338","328","junkrat|widowmaker|mercy|zenyatta|dva|orisa","widowmaker|tracer|mercy|zenyatta|dva|winston","14","0","0","0"
"2583","4","Attack","328","338","widowmaker|tracer|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|orisa","14","0","0","0"
"2583","4","Defense","338","328","junkrat|widowmaker|mercy|zenyatta|dva|orisa","genji|tracer|mercy|zenyatta|dva|winston","44","1","1","0"
"2583","4","Attack","328","338","genji|tracer|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|orisa","44","1","0","1"
"2583","4","Defense","338","328","junkrat|widowmaker|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","85","1","0","1"
"2583","4","Attack","328","338","genji|tracer|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|winston","85","1","1","0"
"2583","4","Defense","338","328","widowmaker|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","46","1","0","1"
"2583","4","Attack","328","338","genji|tracer|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston","46","1","1","0"
"2583","4","Defense","338","328","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","72","1","1","0"
"2583","4","Attack","328","338","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","72","1","0","1"
"2584","4","Attack","334","329","tracer|mercy|zenyatta|dva|roadhog|winston","junkrat|widowmaker|mercy|zenyatta|dva|winston","8","0","0","0"
"2584","4","Attack","329","334","mei|genji|tracer|mercy|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|winston","2","0","0","0"
"2584","4","Defense","334","329","junkrat|widowmaker|mercy|zenyatta|dva|winston","mei|genji|tracer|mercy|dva|winston","2","0","0","0"
"2584","4","Attack","329","334","genji|tracer|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|winston","58","1","0","1"
"2584","4","Defense","334","329","junkrat|widowmaker|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","58","1","1","0"
"2584","4","Attack","329","334","genji|tracer|mercy|zenyatta|dva|winston","junkrat|tracer|mercy|zenyatta|dva|winston","60","1","0","0"
"2584","4","Defense","334","329","junkrat|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","60","1","0","0"
"2584","4","Attack","329","334","genji|tracer|mercy|zenyatta|dva|winston","doomfist|tracer|mercy|zenyatta|dva|winston","37","2","1","1"
"2584","4","Defense","334","329","doomfist|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","37","2","1","1"
"2584","4","Attack","329","334","torbjorn|genji|mercy|zenyatta|dva|winston","doomfist|tracer|mercy|zenyatta|dva|winston","13","0","0","0"
"2584","4","Defense","334","329","doomfist|tracer|mercy|zenyatta|dva|winston","torbjorn|genji|mercy|zenyatta|dva|winston","13","0","0","0"
"2584","4","Attack","329","334","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","68","1","0","1"
"2584","4","Defense","334","329","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","68","1","1","0"
"2584","4","Defense","329","334","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","bastion|hanzo|widowmaker|mercy|dva|orisa","6","0","0","0"
"2584","4","Attack","334","329","bastion|hanzo|widowmaker|mercy|dva|orisa","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","6","0","0","0"
"2584","4","Defense","329","334","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","bastion|widowmaker|mercy|dva|orisa|roadhog","62","1","0","1"
"2584","4","Attack","334","329","bastion|widowmaker|mercy|dva|orisa|roadhog","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","62","1","1","0"
"2584","4","Defense","329","334","junkrat|widowmaker|mercy|zenyatta|dva|orisa","bastion|widowmaker|mercy|dva|orisa|roadhog","17","1","1","0"
"2584","4","Attack","334","329","bastion|widowmaker|mercy|dva|orisa|roadhog","junkrat|widowmaker|mercy|zenyatta|dva|orisa","17","1","0","1"
"2584","4","Defense","329","334","junkrat|widowmaker|mercy|zenyatta|dva|winston","bastion|widowmaker|mercy|dva|orisa|roadhog","28","0","0","0"
"2584","4","Attack","334","329","bastion|widowmaker|mercy|dva|orisa|roadhog","junkrat|widowmaker|mercy|zenyatta|dva|winston","28","0","0","0"
"2584","4","Defense","329","334","junkrat|widowmaker|mercy|zenyatta|dva|winston","widowmaker|mercy|zenyatta|dva|orisa|roadhog","7","0","0","0"
"2584","4","Attack","334","329","widowmaker|mercy|zenyatta|dva|orisa|roadhog","junkrat|widowmaker|mercy|zenyatta|dva|winston","7","0","0","0"
"2584","4","Defense","329","334","junkrat|widowmaker|mercy|zenyatta|dva|winston","widowmaker|mercy|zenyatta|dva|roadhog|winston","2","0","0","0"
"2584","4","Attack","334","329","widowmaker|mercy|zenyatta|dva|roadhog|winston","junkrat|widowmaker|mercy|zenyatta|dva|winston","2","0","0","0"
"2584","4","Defense","329","334","junkrat|widowmaker|mercy|zenyatta|dva|winston","tracer|mercy|zenyatta|dva|roadhog|winston","8","0","0","0"
"2584","4","Defense","334","329","junkrat|widowmaker|mercy|zenyatta|dva|winston","mei|widowmaker|genji|mercy|dva|winston","80","2","2","0"
"2584","4","Defense","334","329","junkrat|widowmaker|mercy|zenyatta|dva|orisa","junkrat|mei|widowmaker|mercy|orisa|roadhog","62","1","0","1"
"2584","4","Attack","329","334","junkrat|mei|widowmaker|mercy|orisa|roadhog","junkrat|widowmaker|mercy|zenyatta|dva|winston","46","2","1","1"
"2584","4","Defense","334","329","junkrat|widowmaker|mercy|zenyatta|dva|winston","junkrat|mei|widowmaker|mercy|orisa|roadhog","46","2","1","1"
"2584","4","Attack","329","334","junkrat|mei|widowmaker|mercy|dva|orisa","junkrat|widowmaker|mercy|zenyatta|dva|winston","18","0","0","0"
"2584","4","Defense","334","329","junkrat|widowmaker|mercy|zenyatta|dva|winston","junkrat|mei|widowmaker|mercy|dva|orisa","18","0","0","0"
"2584","4","Attack","329","334","junkrat|mei|widowmaker|mercy|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|winston","3","0","0","0"
"2584","4","Defense","334","329","junkrat|widowmaker|mercy|zenyatta|dva|winston","junkrat|mei|widowmaker|mercy|dva|winston","3","0","0","0"
"2584","4","Attack","329","334","mei|widowmaker|genji|mercy|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|winston","80","2","0","2"
"2584","4","Attack","329","334","junkrat|mei|widowmaker|mercy|orisa|roadhog","junkrat|widowmaker|mercy|zenyatta|dva|orisa","62","1","1","0"
"2584","4","Attack","329","334","junkrat|mei|widowmaker|mercy|orisa|roadhog","junkrat|widowmaker|mercy|dva|orisa|roadhog","54","2","0","1"
"2584","4","Defense","334","329","junkrat|widowmaker|mercy|dva|orisa|roadhog","junkrat|mei|widowmaker|mercy|orisa|roadhog","54","2","1","0"
"2584","3","Village","334","329","junkrat|lucio|moira|dva|reinhardt|roadhog","pharah|mercy|moira|dva|reinhardt|zarya","63","1","1","0"
"2584","3","Village","329","334","junkrat|lucio|moira|dva|reinhardt|zarya","junkrat|lucio|moira|dva|reinhardt|roadhog","43","2","0","2"
"2584","3","Village","334","329","junkrat|lucio|moira|dva|reinhardt|roadhog","junkrat|lucio|moira|dva|reinhardt|zarya","43","2","2","0"
"2584","4","Attack","329","334","hanzo|mei|widowmaker|mercy|orisa|roadhog","junkrat|widowmaker|mercy|dva|orisa|roadhog","8","0","0","0"
"2584","4","Defense","334","329","junkrat|widowmaker|mercy|dva|orisa|roadhog","hanzo|mei|widowmaker|mercy|orisa|roadhog","8","0","0","0"
"2584","3","Village","334","329","junkrat|lucio|moira|dva|reinhardt|roadhog","pharah|tracer|mercy|moira|reinhardt|zarya","3","0","0","0"
"2584","3","Village","329","334","pharah|mercy|moira|dva|reinhardt|zarya","junkrat|lucio|moira|dva|reinhardt|roadhog","63","1","0","1"
"2584","3","Sanctum","334","329","junkrat|widowmaker|mercy|zenyatta|dva|orisa","junkrat|widowmaker|mercy|zenyatta|dva|orisa","120","4","3","1"
"2584","3","Village","329","334","pharah|tracer|mercy|moira|dva|winston","junkrat|lucio|moira|dva|reinhardt|roadhog","58","1","0","1"
"2584","3","Village","334","329","junkrat|lucio|moira|dva|reinhardt|roadhog","pharah|tracer|mercy|moira|dva|winston","58","1","1","0"
"2584","3","Village","329","334","pharah|tracer|mercy|moira|reinhardt|zarya","junkrat|lucio|moira|dva|reinhardt|roadhog","3","0","0","0"
"2584","3","Sanctum","329","334","junkrat|widowmaker|mercy|zenyatta|dva|orisa","junkrat|widowmaker|mercy|zenyatta|dva|orisa","120","4","1","3"
"2584","3","Sanctum","329","334","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","junkrat|widowmaker|mercy|zenyatta|dva|orisa","137","3","2","1"
"2584","3","Sanctum","334","329","junkrat|widowmaker|mercy|zenyatta|dva|orisa","junkrat|widowmaker|mercy|zenyatta|orisa|roadhog","137","3","1","2"
"2584","3","Shrine","334","329","pharah|tracer|mercy|zenyatta|dva|winston","pharah|tracer|mercy|zenyatta|dva|winston","206","4","1","3"
"2584","3","Shrine","334","329","junkrat|tracer|mercy|zenyatta|dva|winston","pharah|tracer|mercy|zenyatta|dva|winston","34","1","0","1"
"2584","3","Shrine","329","334","pharah|tracer|mercy|zenyatta|dva|winston","pharah|tracer|mercy|zenyatta|dva|winston","206","4","3","1"
"2584","2","Defense","329","334","junkrat|tracer|mercy|zenyatta|dva|winston","sombra|tracer|lucio|zenyatta|dva|winston","5","0","0","0"
"2584","2","Attack","334","329","sombra|tracer|lucio|zenyatta|dva|winston","junkrat|tracer|mercy|zenyatta|dva|winston","5","0","0","0"
"2584","2","Defense","329","334","junkrat|tracer|mercy|zenyatta|dva|winston","sombra|tracer|mercy|zenyatta|dva|winston","309","8","1","6"
"2584","2","Attack","334","329","sombra|tracer|mercy|zenyatta|dva|winston","junkrat|tracer|mercy|zenyatta|dva|winston","309","8","6","1"
"2584","3","Shrine","329","334","pharah|tracer|mercy|zenyatta|dva|winston","junkrat|tracer|mercy|zenyatta|dva|winston","34","1","1","0"
"2584","1","Defense","334","329","junkrat|tracer|mercy|zenyatta|dva|winston","junkrat|genji|mercy|zenyatta|dva|winston","226","4","3","0"
"2584","1","Attack","329","334","genji|tracer|mercy|zenyatta|dva|winston","junkrat|tracer|mercy|zenyatta|dva|winston","69","2","1","1"
"2584","1","Defense","334","329","junkrat|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","69","2","1","1"
"2584","1","Defense","329","334","junkrat|widowmaker|mercy|zenyatta|dva|orisa","genji|tracer|mercy|zenyatta|dva|winston","45","1","0","1"
"2584","1","Attack","334","329","genji|tracer|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|orisa","45","1","1","0"
"2584","1","Defense","329","334","junkrat|genji|mercy|zenyatta|dva|orisa","genji|tracer|mercy|zenyatta|dva|winston","16","0","0","0"
"2584","1","Attack","334","329","genji|tracer|mercy|zenyatta|dva|winston","junkrat|genji|mercy|zenyatta|dva|orisa","16","0","0","0"
"2584","1","Defense","329","334","junkrat|genji|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","99","2","2","0"
"2584","1","Attack","334","329","genji|tracer|mercy|zenyatta|dva|winston","junkrat|genji|mercy|zenyatta|dva|winston","99","2","0","2"
"2584","1","Defense","329","334","junkrat|genji|mercy|zenyatta|dva|winston","genji|tracer|lucio|zenyatta|dva|winston","3","0","0","0"
"2584","1","Attack","334","329","genji|tracer|lucio|zenyatta|dva|winston","junkrat|genji|mercy|zenyatta|dva|winston","3","0","0","0"
"2584","1","Defense","329","334","junkrat|genji|moira|zenyatta|dva|winston","genji|tracer|lucio|zenyatta|dva|winston","21","0","0","0"
"2584","1","Attack","334","329","genji|tracer|lucio|zenyatta|dva|winston","junkrat|genji|moira|zenyatta|dva|winston","21","0","0","0"
"2584","1","Defense","329","334","junkrat|genji|moira|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","8","0","0","0"
"2584","1","Attack","334","329","genji|tracer|mercy|zenyatta|dva|winston","junkrat|genji|moira|zenyatta|dva|winston","8","0","0","0"
"2584","1","Defense","329","334","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","8","0","0","0"
"2584","1","Attack","334","329","genji|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","8","0","0","0"
"2584","1","Defense","329","334","genji|tracer|mercy|zenyatta|dva|winston","sombra|tracer|mercy|zenyatta|dva|winston","23","0","0","0"
"2584","1","Attack","334","329","sombra|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","23","0","0","0"
"2584","1","Defense","329","334","junkrat|genji|mercy|zenyatta|dva|winston","sombra|tracer|mercy|zenyatta|dva|winston","154","3","3","0"
"2584","1","Attack","334","329","sombra|tracer|mercy|zenyatta|dva|winston","junkrat|genji|mercy|zenyatta|dva|winston","154","3","0","3"
"2584","1","Defense","329","334","junkrat|genji|mercy|zenyatta|dva|winston","doomfist|tracer|mercy|zenyatta|dva|winston","127","3","3","0"
"2584","1","Attack","334","329","doomfist|tracer|mercy|zenyatta|dva|winston","junkrat|genji|mercy|zenyatta|dva|winston","127","3","0","3"
"2584","1","Defense","329","334","junkrat|genji|mercy|zenyatta|dva|winston","doomfist|tracer|lucio|zenyatta|dva|winston","40","0","0","0"
"2584","1","Attack","334","329","doomfist|tracer|lucio|zenyatta|dva|winston","junkrat|genji|mercy|zenyatta|dva|winston","40","0","0","0"
"2584","2","Attack","329","334","widowmaker|tracer|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|winston","115","3","0","3"
"2584","2","Defense","334","329","junkrat|widowmaker|mercy|zenyatta|dva|winston","widowmaker|tracer|mercy|zenyatta|dva|winston","115","3","3","0"
"2584","2","Attack","329","334","genji|tracer|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|winston","74","2","1","0"
"2584","2","Defense","334","329","junkrat|widowmaker|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","74","2","0","1"
"2584","2","Attack","329","334","genji|tracer|mercy|zenyatta|dva|winston","junkrat|tracer|mercy|zenyatta|dva|winston","292","8","2","5"
"2584","2","Defense","334","329","junkrat|tracer|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","292","8","5","2"
"2584","1","Attack","329","334","junkrat|genji|mercy|zenyatta|dva|winston","junkrat|tracer|mercy|zenyatta|dva|winston","226","4","0","3"
"2584","1","Defense","334","329","junkrat|tracer|mercy|zenyatta|dva|orisa","junkrat|genji|mercy|zenyatta|dva|winston","15","0","0","0"
"2584","1","Attack","329","334","junkrat|widowmaker|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|orisa","29","1","0","1"
"2584","1","Defense","334","329","junkrat|widowmaker|mercy|zenyatta|dva|orisa","junkrat|widowmaker|mercy|zenyatta|dva|winston","29","1","1","0"
"2584","1","Attack","329","334","junkrat|genji|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|orisa","163","4","1","3"
"2584","1","Defense","334","329","junkrat|widowmaker|mercy|zenyatta|dva|orisa","junkrat|genji|mercy|zenyatta|dva|winston","163","4","3","1"
"2584","1","Attack","329","334","junkrat|genji|mercy|zenyatta|dva|winston","junkrat|tracer|mercy|zenyatta|dva|orisa","15","0","0","0"
"2584","4","Defense","329","334","junkrat|widowmaker|mercy|zenyatta|dva|winston","genji|tracer|mercy|zenyatta|dva|winston","184","3","2","0"
"2584","4","Attack","334","329","genji|tracer|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|winston","184","3","0","2"
"2584","4","Defense","329","334","junkrat|widowmaker|mercy|zenyatta|dva|winston","widowmaker|genji|mercy|zenyatta|dva|winston","92","2","2","0"
"2584","4","Attack","334","329","widowmaker|genji|mercy|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|winston","92","2","0","2"
"2584","4","Defense","329","334","junkrat|widowmaker|mercy|zenyatta|dva|winston","genji|tracer|lucio|zenyatta|dva|winston","7","0","0","0"
"2584","4","Attack","334","329","genji|tracer|lucio|zenyatta|dva|winston","junkrat|widowmaker|mercy|zenyatta|dva|winston","7","0","0","0"
"2584","5","University","329","334","junkrat|lucio|moira|dva|reinhardt|zarya","junkrat|lucio|moira|dva|reinhardt|roadhog","133","4","0","4"
"2584","5","University","334","329","junkrat|lucio|moira|dva|reinhardt|roadhog","junkrat|lucio|moira|dva|reinhardt|zarya","133","4","4","0"
"2584","5","University","329","334","junkrat|reaper|lucio|moira|reinhardt|zarya","junkrat|lucio|moira|dva|reinhardt|roadhog","121","4","2","2"
"2584","5","University","334","329","junkrat|lucio|moira|dva|reinhardt|roadhog","junkrat|reaper|lucio|moira|reinhardt|zarya","121","4","2","2"
"2584","5","Gardens","329","334","pharah|tracer|mercy|zenyatta|dva|winston","sombra|tracer|lucio|zenyatta|dva|winston","295","6","2","4"
"2584","5","Gardens","334","329","sombra|tracer|lucio|zenyatta|dva|winston","pharah|tracer|mercy|zenyatta|dva|winston","295","6","4","2"
"2584","5","Gardens","329","334","pharah|tracer|mercy|dva|winston|zarya","sombra|tracer|lucio|zenyatta|dva|winston","9","0","0","0"
"2584","5","Gardens","334","329","sombra|tracer|lucio|zenyatta|dva|winston","pharah|tracer|mercy|dva|winston|zarya","9","0","0","0"
"2585","5","Gardens","332","337","sombra|tracer|lucio|moira|dva|winston","mccree|tracer|lucio|zenyatta|dva|winston","3","0","0","0"
"2585","4","Defense","332","337","junkrat|tracer|lucio|dva|orisa|roadhog","bastion|widowmaker|tracer|mercy|dva|winston","12","0","0","0"
